"Sgnyea","Prvcnm_id","Prvcnm_en","Gdp0101"
"2011","230000","Heilongjiang (province)","12582.0000"
"2011","330000","Zhejiang (province)","32318.8500"
"2011","350000","Fujian (province)","17560.1800"
"2011","640000","Ningxia Hui Autonomous Region","2102.2100"
"2011","520000","Guizhou (province)","5701.8400"
"2011","130000","Hebei (province)","24515.7600"
"2011","370000","Shandong (province)","45361.8500"
"2011","610000","Shaanxi (province)","12512.3000"
"2011","410000","Henan (province)","26931.0300"
"2011","110000","Beijing (city)","16251.9300"
"2011","500000","Chongqing (city)","10011.3700"
"2011","210000","Liaoning (province)","22226.7000"
"2011","220000","Jilin (province)","10568.8300"
"2011","420000","Hubei (province)","19632.2600"
"2011","320000","Jiangsu (province)","49110.2700"
"2011","510000","Sichuan (province)","21026.6800"
"2012","142","China","538579.9535"
"2012","120000","Tianjin (city)","12893.8800"
"2012","130000","Hebei (province)","26575.0100"
"2012","140000","Shanxi (province)","12112.8300"
"2012","150000","Inner Mongolia Autonomous Region","15880.5788"
"2012","210000","Liaoning (province)","24846.4300"
"2012","220000","Jilin (province)","11939.2400"
"2012","230000","Heilongjiang (province)","13691.5800"
"2012","310000","Shanghai (city)","20181.7200"
"2012","320000","Jiangsu (province)","54058.2200"
"2012","330000","Zhejiang (province)","34665.3300"
"2012","340000","Anhui (province)","17212.0506"
"2012","350000","Fujian (province)","19701.7800"
"2012","360000","Jiangxi (province)","12948.8800"
"2012","370000","Shandong (province)","50013.2449"
"2012","410000","Henan (province)","29599.3100"
"2012","420000","Hubei (province)","22250.4500"
"2012","430000","Hunan (province)","22154.2275"
"2012","440000","Guangdong (province)","57067.9177"
"2012","450000","Guangxi Zhuang Autonomous Region","13035.1015"
"2012","460000","Hainan (province)","2855.5400"
"2012","500000","Chongqing (city)","11409.6000"
"2012","510000","Sichuan (province)","23872.8000"
"2012","520000","Guizhou (province)","6852.2000"
"2012","530000","Yunnan (province)","10309.4700"
"2012","540000","Tibet Autonomous Region","701.0300"
"2012","610000","Shaanxi (province)","14453.6800"
"2012","620000","Gansu (province)","5650.2040"
"2012","630000","Qinghai (province)","1893.5400"
"2012","640000","Ningxia Hui Autonomous Region","2341.2900"
"2012","650000","Xinjiang Uygur Autonomous Region","7505.3100"
"2012","110000","Beijing (city)","17879.4000"
"2013","142","China","592963.2295"
"2013","120000","Tianjin (city)","14442.0100"
"2013","410000","Henan (province)","32191.2999"
"2013","510000","Sichuan (province)","26392.0700"
"2013","500000","Chongqing (city)","12783.2600"
"2013","450000","Guangxi Zhuang Autonomous Region","14449.9040"
"2013","350000","Fujian (province)","21868.4900"
"2013","370000","Shandong (province)","55230.3249"
"2013","320000","Jiangsu (province)","59753.3700"
"2013","460000","Hainan (province)","3177.5600"
"2013","610000","Shaanxi (province)","16205.4500"
"2013","650000","Xinjiang Uygur Autonomous Region","8443.8400"
"2013","360000","Jiangxi (province)","14410.1900"
"2013","330000","Zhejiang (province)","37756.5800"
"2013","430000","Hunan (province)","24621.6700"
"2013","230000","Heilongjiang (province)","14454.9056"
"2013","640000","Ningxia Hui Autonomous Region","2577.5700"
"2013","420000","Hubei (province)","24791.8300"
"2013","140000","Shanxi (province)","12665.2500"
"2013","620000","Gansu (province)","6330.6923"
"2013","630000","Qinghai (province)","2122.0600"
"2013","130000","Hebei (province)","28442.9500"
"2013","530000","Yunnan (province)","11832.3100"
"2013","110000","Beijing (city)","19800.8100"
"2013","440000","Guangdong (province)","62474.7900"
"2013","310000","Shanghai (city)","21818.1500"
"2013","150000","Inner Mongolia Autonomous Region","16916.5029"
"2013","340000","Anhui (province)","19229.3371"
"2013","520000","Guizhou (province)","8086.8600"
"2013","540000","Tibet Autonomous Region","815.6700"
"2013","210000","Liaoning (province)","27213.2200"
"2013","220000","Jilin (province)","13046.4000"
"2014","142","China","643563.1045"
"2014","500000","Chongqing (city)","14262.6000"
"2014","110000","Beijing (city)","21330.8300"
"2014","120000","Tianjin (city)","15726.9300"
"2014","150000","Inner Mongolia Autonomous Region","17770.1888"
"2014","530000","Yunnan (province)","12814.5900"
"2014","310000","Shanghai (city)","23567.6953"
"2014","410000","Henan (province)","34938.2400"
"2014","450000","Guangxi Zhuang Autonomous Region","15672.8933"
"2014","330000","Zhejiang (province)","40173.0300"
"2014","360000","Jiangxi (province)","15714.6300"
"2014","610000","Shaanxi (province)","17689.9400"
"2014","650000","Xinjiang Uygur Autonomous Region","9273.4600"
"2014","510000","Sichuan (province)","28536.6600"
"2014","350000","Fujian (province)","24055.7600"
"2014","460000","Hainan (province)","3500.7200"
"2014","630000","Qinghai (province)","2303.3200"
"2014","320000","Jiangsu (province)","65088.3200"
"2014","140000","Shanxi (province)","12761.4900"
"2014","370000","Shandong (province)","59426.5902"
"2014","640000","Ningxia Hui Autonomous Region","2752.1000"
"2014","430000","Hunan (province)","27037.3212"
"2014","130000","Hebei (province)","29421.1500"
"2014","620000","Gansu (province)","6836.8208"
"2014","230000","Heilongjiang (province)","15039.3764"
"2014","420000","Hubei (province)","27379.2176"
"2014","210000","Liaoning (province)","28626.5800"
"2014","540000","Tibet Autonomous Region","920.8326"
"2014","340000","Anhui (province)","20848.7476"
"2014","520000","Guizhou (province)","9266.3900"
"2014","440000","Guangdong (province)","67809.8500"
"2014","220000","Jilin (province)","13803.1400"
"2015","142","China","688858.2180"
"2015","320000","Jiangsu (province)","70116.3800"
"2015","520000","Guizhou (province)","10502.5600"
"2015","220000","Jilin (province)","14063.1300"
"2015","610000","Shaanxi (province)","18021.8609"
"2015","150000","Inner Mongolia Autonomous Region","17831.5088"
"2015","110000","Beijing (city)","23014.5900"
"2015","210000","Liaoning (province)","28669.0160"
"2015","310000","Shanghai (city)","25123.4500"
"2015","410000","Henan (province)","37002.1600"
"2015","530000","Yunnan (province)","13619.1700"
"2015","440000","Guangdong (province)","72812.5500"
"2015","130000","Hebei (province)","29806.1100"
"2015","140000","Shanxi (province)","12766.4900"
"2015","620000","Gansu (province)","6790.3169"
"2015","630000","Qinghai (province)","2417.0500"
"2015","510000","Sichuan (province)","30053.1000"
"2015","330000","Zhejiang (province)","42886.4900"
"2015","360000","Jiangxi (province)","16723.7800"
"2015","500000","Chongqing (city)","15717.2700"
"2015","450000","Guangxi Zhuang Autonomous Region","16803.1200"
"2015","120000","Tianjin (city)","16538.1900"
"2015","370000","Shandong (province)","63002.3325"
"2015","350000","Fujian (province)","25979.8200"
"2015","460000","Hainan (province)","3702.7600"
"2015","430000","Hunan (province)","28902.2139"
"2015","340000","Anhui (province)","22005.6300"
"2015","650000","Xinjiang Uygur Autonomous Region","9324.8000"
"2015","230000","Heilongjiang (province)","15083.6700"
"2015","640000","Ningxia Hui Autonomous Region","2911.7700"
"2015","540000","Tibet Autonomous Region","1026.3911"
"2015","420000","Hubei (province)","29550.1881"
"2016","142","China","746395.0595"
"2016","460000","Hainan (province)","4053.2000"
"2016","640000","Ningxia Hui Autonomous Region","3168.5900"
"2016","340000","Anhui (province)","24407.6200"
"2016","430000","Hunan (province)","31551.3700"
"2016","650000","Xinjiang Uygur Autonomous Region","9649.7000"
"2016","230000","Heilongjiang (province)","15386.0900"
"2016","540000","Tibet Autonomous Region","1151.4100"
"2016","420000","Hubei (province)","32665.3800"
"2016","320000","Jiangsu (province)","77388.2800"
"2016","310000","Shanghai (city)","28178.6500"
"2016","530000","Yunnan (province)","14788.4200"
"2016","440000","Guangdong (province)","80854.9100"
"2016","220000","Jilin (province)","14776.8000"
"2016","110000","Beijing (city)","25669.1300"
"2016","360000","Jiangxi (province)","18499.0000"
"2016","210000","Liaoning (province)","22246.9000"
"2016","520000","Guizhou (province)","11776.7300"
"2016","610000","Shaanxi (province)","19399.5900"
"2016","150000","Inner Mongolia Autonomous Region","18128.1000"
"2016","630000","Qinghai (province)","2572.4900"
"2016","410000","Henan (province)","40471.7900"
"2016","350000","Fujian (province)","28810.5800"
"2016","370000","Shandong (province)","68024.4900"
"2016","130000","Hebei (province)","32070.4500"
"2016","140000","Shanxi (province)","13050.4100"
"2016","620000","Gansu (province)","7200.3700"
"2016","330000","Zhejiang (province)","47251.3600"
"2016","500000","Chongqing (city)","17740.5900"
"2016","450000","Guangxi Zhuang Autonomous Region","18317.6400"
"2016","120000","Tianjin (city)","17885.3900"
"2016","510000","Sichuan (province)","32934.5400"
"2017","142","China","832035.9486"
"2017","340000","Anhui (province)","27018.0000"
"2017","460000","Hainan (province)","4462.5400"
"2017","650000","Xinjiang Uygur Autonomous Region","10881.9600"
"2017","230000","Heilongjiang (province)","15902.6817"
"2017","420000","Hubei (province)","35478.0900"
"2017","640000","Ningxia Hui Autonomous Region","3443.5600"
"2017","430000","Hunan (province)","33902.9600"
"2017","370000","Shandong (province)","72634.1491"
"2017","530000","Yunnan (province)","16376.3400"
"2017","350000","Fujian (province)","32182.0900"
"2017","440000","Guangdong (province)","89705.2300"
"2017","310000","Shanghai (city)","30632.9900"
"2017","330000","Zhejiang (province)","51768.2600"
"2017","220000","Jilin (province)","14944.5300"
"2017","520000","Guizhou (province)","13540.8256"
"2017","210000","Liaoning (province)","23409.2400"
"2017","360000","Jiangxi (province)","20006.3100"
"2017","540000","Tibet Autonomous Region","1310.9200"
"2017","320000","Jiangsu (province)","85869.7600"
"2017","610000","Shaanxi (province)","21898.8100"
"2017","150000","Inner Mongolia Autonomous Region","16096.2100"
"2017","410000","Henan (province)","44552.8300"
"2017","630000","Qinghai (province)","2624.8300"
"2017","130000","Hebei (province)","34016.3200"
"2017","140000","Shanxi (province)","15528.4200"
"2017","620000","Gansu (province)","7459.8995"
"2017","510000","Sichuan (province)","36980.2200"
"2017","500000","Chongqing (city)","19424.7300"
"2017","450000","Guangxi Zhuang Autonomous Region","18523.2600"
"2017","110000","Beijing (city)","28014.9400"
"2017","120000","Tianjin (city)","18549.1900"
"2018","500000","Chongqing (city)","20363.1900"
"2018","450000","Guangxi Zhuang Autonomous Region","20352.5100"
"2018","460000","Hainan (province)","4832.0500"
"2018","510000","Sichuan (province)","40678.1300"
"2018","340000","Anhui (province)","30006.8200"
"2018","640000","Ningxia Hui Autonomous Region","3705.1800"
"2018","650000","Xinjiang Uygur Autonomous Region","12199.0800"
"2018","230000","Heilongjiang (province)","16361.6200"
"2018","430000","Hunan (province)","36425.7800"
"2018","330000","Zhejiang (province)","56197.1500"
"2018","360000","Jiangxi (province)","21984.7800"
"2018","540000","Tibet Autonomous Region","1477.6300"
"2018","420000","Hubei (province)","39366.5500"
"2018","610000","Shaanxi (province)","24438.3200"
"2018","140000","Shanxi (province)","16818.1100"
"2018","220000","Jilin (province)","15074.6200"
"2018","370000","Shandong (province)","76469.6700"
"2018","350000","Fujian (province)","35804.0400"
"2018","630000","Qinghai (province)","2865.2300"
"2018","130000","Hebei (province)","36010.2700"
"2018","320000","Jiangsu (province)","92595.4000"
"2018","110000","Beijing (city)","30319.9800"
"2018","620000","Gansu (province)","8246.0700"
"2018","210000","Liaoning (province)","25315.3500"
"2018","440000","Guangdong (province)","97277.7700"
"2018","310000","Shanghai (city)","32679.8700"
"2018","410000","Henan (province)","48055.8600"
"2018","530000","Yunnan (province)","17881.1200"
"2018","120000","Tianjin (city)","18809.6400"
"2018","150000","Inner Mongolia Autonomous Region","17289.2200"
"2018","142","China","919281.1291"
"2018","520000","Guizhou (province)","14806.4500"
"2019","530000","Yunnan (province)","23223.7500"
"2019","440000","Guangdong (province)","107671.0700"
"2019","310000","Shanghai (city)","38155.3200"
"2019","410000","Henan (province)","54259.2000"
"2019","220000","Jilin (province)","11726.8200"
"2019","520000","Guizhou (province)","16769.3400"
"2019","142","China","986515.2023"
"2019","210000","Liaoning (province)","24909.4500"
"2019","110000","Beijing (city)","35371.2800"
"2019","610000","Shaanxi (province)","25793.1700"
"2019","150000","Inner Mongolia Autonomous Region","17212.5300"
"2019","370000","Shandong (province)","71067.5300"
"2019","350000","Fujian (province)","42395.0000"
"2019","630000","Qinghai (province)","2965.9500"
"2019","330000","Zhejiang (province)","62351.7400"
"2019","130000","Hebei (province)","35104.5200"
"2019","140000","Shanxi (province)","17026.6800"
"2019","510000","Sichuan (province)","46615.8200"
"2019","500000","Chongqing (city)","23605.7700"
"2019","450000","Guangxi Zhuang Autonomous Region","21237.1400"
"2019","360000","Jiangxi (province)","24757.5000"
"2019","320000","Jiangsu (province)","99631.5200"
"2019","120000","Tianjin (city)","14104.2800"
"2019","620000","Gansu (province)","8718.3000"
"2019","230000","Heilongjiang (province)","13612.6800"
"2019","340000","Anhui (province)","37113.9800"
"2019","640000","Ningxia Hui Autonomous Region","3748.4800"
"2019","460000","Hainan (province)","5308.9300"
"2019","430000","Hunan (province)","39752.1200"
"2019","650000","Xinjiang Uygur Autonomous Region","13597.1100"
"2019","540000","Tibet Autonomous Region","1697.8200"
"2019","420000","Hubei (province)","45828.3100"
"2020","142","China","1013567.0022"
"2020","210000","Liaoning (province)","25114.9600"
"2020","630000","Qinghai (province)","3005.9200"
"2020","540000","Tibet Autonomous Region","1902.7400"
"2020","420000","Hubei (province)","43443.4600"
"2020","120000","Tianjin (city)","14083.7300"
"2020","440000","Guangdong (province)","110760.9400"
"2020","370000","Shandong (province)","73129.0000"
"2020","520000","Guizhou (province)","17826.5600"
"2020","220000","Jilin (province)","12311.3200"
"2020","620000","Gansu (province)","9016.7000"
"2020","320000","Jiangsu (province)","102718.9800"
"2020","350000","Fujian (province)","43903.8900"
"2020","360000","Jiangxi (province)","25691.5000"
"2020","130000","Hebei (province)","36206.8900"
"2020","140000","Shanxi (province)","17651.9300"
"2020","150000","Inner Mongolia Autonomous Region","17359.8200"
"2020","110000","Beijing (city)","36102.5500"
"2020","310000","Shanghai (city)","38700.5800"
"2020","330000","Zhejiang (province)","64613.3400"
"2020","410000","Henan (province)","54997.0700"
"2020","530000","Yunnan (province)","24521.9000"
"2020","340000","Anhui (province)","38680.6300"
"2020","510000","Sichuan (province)","48598.7600"
"2020","610000","Shaanxi (province)","26181.8600"
"2020","500000","Chongqing (city)","25002.7900"
"2020","450000","Guangxi Zhuang Autonomous Region","22156.6900"
"2020","230000","Heilongjiang (province)","13698.5000"
"2020","430000","Hunan (province)","41781.4900"
"2020","650000","Xinjiang Uygur Autonomous Region","13797.5800"
"2020","460000","Hainan (province)","5532.3900"
"2020","640000","Ningxia Hui Autonomous Region","3920.5500"
"2021","210000","Liaoning (province)","27584.0750"
"2021","640000","Ningxia Hui Autonomous Region","4522.3088"
"2021","420000","Hubei (province)","50012.9369"
"2021","230000","Heilongjiang (province)","14879.1900"
"2021","430000","Hunan (province)","46063.0863"
"2021","440000","Guangdong (province)","124369.6716"
"2021","620000","Gansu (province)","10243.3051"
"2021","142","China","1149236.9786"
"2021","630000","Qinghai (province)","3346.6341"
"2021","540000","Tibet Autonomous Region","2080.1728"
"2021","520000","Guizhou (province)","19586.4224"
"2021","340000","Anhui (province)","42959.1753"
"2021","140000","Shanxi (province)","22590.1608"
"2021","150000","Inner Mongolia Autonomous Region","20514.1947"
"2021","130000","Hebei (province)","40391.2700"
"2021","110000","Beijing (city)","40269.5500"
"2021","530000","Yunnan (province)","27146.7644"
"2021","310000","Shanghai (city)","43214.8500"
"2021","220000","Jilin (province)","13235.5152"
"2021","450000","Guangxi Zhuang Autonomous Region","24740.8600"
"2021","500000","Chongqing (city)","27894.0200"
"2021","350000","Fujian (province)","48810.3558"
"2021","370000","Shandong (province)","83095.9000"
"2021","510000","Sichuan (province)","53850.7900"
"2021","330000","Zhejiang (province)","73515.7577"
"2021","360000","Jiangxi (province)","29619.6730"
"2021","410000","Henan (province)","58887.4053"
"2021","610000","Shaanxi (province)","29800.9793"
"2021","320000","Jiangsu (province)","116364.2000"
"2021","120000","Tianjin (city)","15695.0458"
"2021","650000","Xinjiang Uygur Autonomous Region","15983.6469"
"2021","460000","Hainan (province)","6475.2000"
"2022","620000","Gansu (province)","11201.6000"
"2022","440000","Guangdong (province)","129118.6000"
"2022","430000","Hunan (province)","48670.4000"
"2022","650000","Xinjiang Uygur Autonomous Region","17741.3000"
"2022","210000","Liaoning (province)","28975.1000"
"2022","640000","Ningxia Hui Autonomous Region","5069.6000"
"2022","230000","Heilongjiang (province)","15901.0000"
"2022","340000","Anhui (province)","45045.0000"
"2022","520000","Guizhou (province)","20164.6000"
"2022","130000","Hebei (province)","42370.4000"
"2022","540000","Tibet Autonomous Region","2132.6000"
"2022","420000","Hubei (province)","53734.9000"
"2022","220000","Jilin (province)","13070.2000"
"2022","610000","Shaanxi (province)","32772.7000"
"2022","330000","Zhejiang (province)","77715.4000"
"2022","310000","Shanghai (city)","44652.8000"
"2022","410000","Henan (province)","61345.1000"
"2022","530000","Yunnan (province)","28954.2000"
"2022","370000","Shandong (province)","87435.1000"
"2022","140000","Shanxi (province)","25642.6000"
"2022","150000","Inner Mongolia Autonomous Region","23158.6000"
"2022","320000","Jiangsu (province)","122875.6000"
"2022","110000","Beijing (city)","41610.9000"
"2022","350000","Fujian (province)","53109.9000"
"2022","500000","Chongqing (city)","29129.0000"
"2022","360000","Jiangxi (province)","32074.7000"
"2022","460000","Hainan (province)","6818.2000"
"2022","630000","Qinghai (province)","3610.1000"
"2022","142","China","1204723.9526"
"2022","120000","Tianjin (city)","16311.3000"
"2022","510000","Sichuan (province)","56749.8000"
"2022","450000","Guangxi Zhuang Autonomous Region","26300.9000"
"2023","142","China","1260582.0746"
"2023","620000","Gansu (province)","11863.8000"
"2023","230000","Heilongjiang (province)","15883.9000"
"2023","540000","Tibet Autonomous Region","2392.7000"
"2023","420000","Hubei (province)","55803.6000"
"2023","630000","Qinghai (province)","3799.1000"
"2023","440000","Guangdong (province)","135673.2000"
"2023","210000","Liaoning (province)","30209.4000"
"2023","220000","Jilin (province)","13531.2000"
"2023","370000","Shandong (province)","92068.7000"
"2023","340000","Anhui (province)","47050.6000"
"2023","520000","Guizhou (province)","20913.3000"
"2023","350000","Fujian (province)","54355.1000"
"2023","140000","Shanxi (province)","25698.2000"
"2023","150000","Inner Mongolia Autonomous Region","24627.0000"
"2023","530000","Yunnan (province)","30021.1000"
"2023","310000","Shanghai (city)","47218.7000"
"2023","330000","Zhejiang (province)","82553.2000"
"2023","130000","Hebei (province)","43944.1000"
"2023","110000","Beijing (city)","43760.7000"
"2023","510000","Sichuan (province)","60132.9000"
"2023","450000","Guangxi Zhuang Autonomous Region","27202.4000"
"2023","500000","Chongqing (city)","30145.8000"
"2023","610000","Shaanxi (province)","33786.1000"
"2023","320000","Jiangsu (province)","128222.2000"
"2023","360000","Jiangxi (province)","32200.1000"
"2023","410000","Henan (province)","59132.4000"
"2023","430000","Hunan (province)","50012.9000"
"2023","120000","Tianjin (city)","16737.3000"
"2023","650000","Xinjiang Uygur Autonomous Region","19125.9000"
"2023","640000","Ningxia Hui Autonomous Region","5315.0000"
"2023","460000","Hainan (province)","7551.2000"
"2024","142","China","1349083.5000"
