"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en","Eect01","Eect04"
"1990","Guangyuan (city)","510800","City (Sub-provincial level)","510000","Sichuan (province)","287.6000","176.0000"
"1990","Suining (city)","510900","City (Sub-provincial level)","510000","Sichuan (province)","347.6000","656.0000"
"1990","Neijiang (city)","511000","City (Sub-provincial level)","510000","Sichuan (province)","880.7000","660.0000"
"1990","Leshan (city)","511100","City (Sub-provincial level)","510000","Sichuan (province)","651.2000","325.0000"
"1990","Nanchong (city)","511300","City (Sub-provincial level)","510000","Sichuan (province)","","2434.0000"
"1990","Yibin (city)","511500","City (Sub-provincial level)","510000","Sichuan (province)","467.8000","607.0000"
"1990","Ya'an (city)","511800","City (Sub-provincial level)","510000","Sichuan (province)","141.1000","278.0000"
"1990","Guiyang (city)","520100","City (Sub-provincial level)","520000","Guizhou (province)","153.1600","629.0000"
"1990","Liupanshui (city)","520200","City (Sub-provincial level)","520000","Guizhou (province)","245.5000","248.0000"
"1990","Zunyi (city)","520300","City (Sub-provincial level)","520000","Guizhou (province)","617.7400","1241.0000"
"1990","Anshun (city)","520400","City (Sub-provincial level)","520000","Guizhou (province)","346.5600","393.0000"
"1990","Kunming (city)","530100","City (Sub-provincial level)","530000","Yunnan (province)","354.9000","228.0000"
"1990","Qujing (city)","530300","City (Sub-provincial level)","530000","Yunnan (province)","525.4000","193.0000"
"1990","Yuxi (city)","530400","City (Sub-provincial level)","530000","Yunnan (province)","181.8000","321.0000"
"1990","Baoshan (city)","530500","City (Sub-provincial level)","530000","Yunnan (province)","212.2000","148.0000"
"1990","Zhaotong (city)","530600","City (Sub-provincial level)","530000","Yunnan (province)","429.0000","288.0000"
"1990","Xi'an (city)","610100","City (Prefectural level)","610000","Shaanxi (province)","608.8901","610.0000"
"1990","Tongchuan (city)","610200","City (Sub-provincial level)","610000","Shaanxi (province)","76.9599","198.0000"
"1990","Baoji (city)","610300","City (Sub-provincial level)","610000","Shaanxi (province)","330.2732","182.0000"
"1990","Xianyang (city)","610400","City (Sub-provincial level)","610000","Shaanxi (province)","434.6370","426.0000"
"1990","Weinan (city)","610500","City (Sub-provincial level)","610000","Shaanxi (province)","481.3188","613.0000"
"1990","Yan'an (city)","610600","City (Sub-provincial level)","610000","Shaanxi (province)","178.6882","85.0000"
"1990","Hanzhong (city)","610700","City (Sub-provincial level)","610000","Shaanxi (province)","358.9125","803.0000"
"1990","Ankang (city)","610900","City (Sub-provincial level)","610000","Shaanxi (province)","284.3445","239.0000"
"1990","Lanzhou (city)","620100","City (Sub-provincial level)","620000","Gansu (province)","251.6900","192.0000"
"1990","Jiayuguan (city)","620200","City (Sub-provincial level)","620000","Gansu (province)","10.1900","79.0000"
"1990","Jinchang (city)","620300","City (Sub-provincial level)","620000","Gansu (province)","37.9000","39.0000"
"1990","Baiyin (city)","620400","City (Sub-provincial level)","620000","Gansu (province)","144.5600","68.0000"
"1990","Tianshui (city)","620500","City (Sub-provincial level)","620000","Gansu (province)","292.2900","204.0000"
"1990","Wuwei (city)","620600","City (Sub-provincial level)","620000","Gansu (province)","167.5900","172.0000"
"1990","Zhangye (city)","620700","City (Sub-provincial level)","620000","Gansu (province)","114.9300","101.0000"
"1990","Pingliang (city)","620800","City (Sub-provincial level)","620000","Gansu (province)","192.4500","201.0000"
"1990","Jiuquan (city)","620900","City (Sub-provincial level)","620000","Gansu (province)","80.4600","89.0000"
"1990","Xining (city)","630100","City (Sub-provincial level)","630000","Qinghai (province)","","299.0000"
"1990","Yinchuan (city)","640100","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","","233.0000"
"1990","Shizuishan (city)","640200","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","","138.0000"
"1990","Wuzhong (city)","640300","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","","232.0000"
"1990","Urumqi (city)","650100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","131.3104","115.0000"
"1990","Karamay (city)","650200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","20.4711","22.0000"
"1990","Shashi District","421002","City (Sub-provincial level)","420000","Hubei (province)","",""
"1990","Laibin (city)","451300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","",""
"1990","Chongzuo (city)","451400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","",""
"1990","Wuzhou area","452400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","",""
"1990","Chaohu (city)","341400","City (Sub-provincial level)","340000","Anhui (province)","422.3669","374.0000"
"1990","Dongchuan District","530113","City (Sub-provincial level)","530000","Yunnan (province)","28.5000",""
"1990","Lijiang (city)","530700","City (Sub-provincial level)","530000","Yunnan (province)","101.5000",""
"1990","Pu'er (city)","530800","City (Sub-provincial level)","530000","Yunnan (province)","220.9000",""
"1990","Lincang (city)","530900","City (Sub-provincial level)","530000","Yunnan (province)","199.4000",""
"1990","Chuxiong Yi Autonomous Prefecture","532300","City (Sub-provincial level)","530000","Yunnan (province)","233.2000",""
"1990","Honghe Hani and Yi Autonomous Prefecture","532500","City (Sub-provincial level)","530000","Yunnan (province)","364.0000",""
"1990","Wenshan Zhuang and Miao Autonomous Prefecture","532600","City (Sub-provincial level)","530000","Yunnan (province)","296.8000",""
"1990","Xishuangbanna Dai Autonomous Prefecture","532800","City (Sub-provincial level)","530000","Yunnan (province)","78.2000",""
"1990","Dali Bai Autonomous Prefecture","532900","City (Sub-provincial level)","530000","Yunnan (province)","303.0000",""
"1990","Dehong Dai and Jingpo Autonomous Prefecture","533100","City (Sub-provincial level)","530000","Yunnan (province)","90.6000",""
"1990","Nujiang Lisu Autonomous Prefecture","533300","City (Sub-provincial level)","530000","Yunnan (province)","43.5000",""
"1990","Diqing Tibetan Autonomous Prefecture","533400","City (Sub-provincial level)","530000","Yunnan (province)","31.5000",""
"1990","Turpan Prefecture","652100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","47.4196",""
"1990","Hami Prefecture","652200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","41.0508",""
"1990","Changji Hui Autonomous Prefecture","652300","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","127.6889",""
"1990","Bortala Mongol Autonomous Prefecture","652700","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","32.3572",""
"1990","Bayingolin Mongol Autonomous Prefecture","652800","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","84.4832",""
"1990","Aksu Prefecture","652900","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","169.7499",""
"1990","Kizilsu Kirghiz Autonomous Prefecture","653000","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","37.6161",""
"1990","Kashgar Prefecture","653100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","280.9423",""
"1990","Hotan Prefecture","653200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","140.0550",""
"1990","Ili Kazakh Autonomous Prefecture","654000","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","332.3634",""
"1990","Tacheng Prefecture","654200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","78.5385",""
"1990","Altay Prefecture","654300","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","51.2807",""
"1991","Chaohu (city)","341400","City (Sub-provincial level)","340000","Anhui (province)","425.3505","377.0000"
"1991","Bijie (city)","520500","City (Sub-provincial level)","520000","Guizhou (province)","604.8800",""
"1991","Tongren (city)","520600","City (Sub-provincial level)","520000","Guizhou (province)","329.7100",""
"1991","Qianxinan Bouyei and Miao Autonomous Prefecture","522300","City (Sub-provincial level)","520000","Guizhou (province)","256.3500",""
"1991","Qiandongnan Miao and Dong Autonomous Prefecture","522600","City (Sub-provincial level)","520000","Guizhou (province)","372.2100",""
"1991","Qiannan Bouyei and Miao Autonomous Prefecture","522700","City (Sub-provincial level)","520000","Guizhou (province)","330.9700",""
"1991","Dongchuan District","530113","City (Sub-provincial level)","530000","Yunnan (province)","28.5000",""
"1991","Lijiang (city)","530700","City (Sub-provincial level)","530000","Yunnan (province)","102.5000",""
"1991","Pu'er (city)","530800","City (Sub-provincial level)","530000","Yunnan (province)","222.3000",""
"1991","Lincang (city)","530900","City (Sub-provincial level)","530000","Yunnan (province)","201.2000",""
"1991","Chuxiong Yi Autonomous Prefecture","532300","City (Sub-provincial level)","530000","Yunnan (province)","235.6000",""
"1991","Honghe Hani and Yi Autonomous Prefecture","532500","City (Sub-provincial level)","530000","Yunnan (province)","368.4000",""
"1991","Wenshan Zhuang and Miao Autonomous Prefecture","532600","City (Sub-provincial level)","530000","Yunnan (province)","299.1000",""
"1991","Xishuangbanna Dai Autonomous Prefecture","532800","City (Sub-provincial level)","530000","Yunnan (province)","78.0000",""
"1991","Dali Bai Autonomous Prefecture","532900","City (Sub-provincial level)","530000","Yunnan (province)","306.3000",""
"1991","Dehong Dai and Jingpo Autonomous Prefecture","533100","City (Sub-provincial level)","530000","Yunnan (province)","92.0000",""
"1991","Nujiang Lisu Autonomous Prefecture","533300","City (Sub-provincial level)","530000","Yunnan (province)","43.9000",""
"1991","Diqing Tibetan Autonomous Prefecture","533400","City (Sub-provincial level)","530000","Yunnan (province)","31.9000",""
"1991","Turpan Prefecture","652100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","48.2172",""
"1991","Hami Prefecture","652200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","41.4909",""
"1991","Changji Hui Autonomous Prefecture","652300","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","129.8771",""
"1991","Bortala Mongol Autonomous Prefecture","652700","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","32.9926",""
"1991","Bayingolin Mongol Autonomous Prefecture","652800","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","87.2853",""
"1991","Aksu Prefecture","652900","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","173.3325",""
"1991","Kizilsu Kirghiz Autonomous Prefecture","653000","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","38.4332",""
"1991","Kashgar Prefecture","653100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","287.5241",""
"1991","Hotan Prefecture","653200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","142.4718",""
"1991","Ili Kazakh Autonomous Prefecture","654000","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","338.3691",""
"1991","Tacheng Prefecture","654200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","79.8701",""
"1991","Altay Prefecture","654300","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","52.3978",""
"1991","Huai'an (city)","320800","City (Sub-provincial level)","320000","Jiangsu (province)","",""
"1991","Taizhou (city)","321200","City (Sub-provincial level)","320000","Jiangsu (province)","",""
"1991","Suqian (city)","321300","City (Sub-provincial level)","320000","Jiangsu (province)","",""
"1991","Laiwu (city)","371200","City (Sub-provincial level)","370000","Shandong (province)","",""
"1991","Turpan(city)","652101","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","22.0823",""
"1991","Fuzhou (city)","361000","City (Sub-provincial level)","360000","Jiangxi (province)","340.1381",""
"1991","Jinzhong (city)","140700","City (Sub-provincial level)","140000","Shanxi (province)","",""
"1991","Lvliang (city)","141100","City (Sub-provincial level)","140000","Shanxi (province)","304.0000",""
"1991","Ordos (city)","150600","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","119.8930",""
"1991","Bayannur (city)","150800","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","156.2560",""
"1991","Ulanqab (city)","150900","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","317.1273",""
"1991","Hinggan League","152200","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","152.4067",""
"1991","Xilingol League","152500","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","88.8047",""
