CRE_Cmect,,,,,,,
年度标识,AreaID,县域名称,隶属城市,隶属省份,土地面积,年末总人口,地区生产总值
2000,20406848,绿春县,红河哈尼族彝族自治州,云南省,,,19562.00
2000,20407002,河口瑶族自治县,红河哈尼族彝族自治州,云南省,,,38829.00
2000,20407004,文山市,文山壮族苗族自治州,云南省,,,152523.00
2000,20407005,砚山县,文山壮族苗族自治州,云南省,,,80099.00
2000,20407006,西畴县,文山壮族苗族自治州,云南省,,,40619.00
2000,20407007,麻栗坡县,文山壮族苗族自治州,云南省,,,59981.00
2000,20407008,马关县,文山壮族苗族自治州,云南省,,,66624.00
2000,20407009,丘北县,文山壮族苗族自治州,云南省,,,58512.00
2000,20407010,广南县,文山壮族苗族自治州,云南省,,,101827.00
2000,20407011,富宁县,文山壮族苗族自治州,云南省,,,74887.00
2000,20406733,思茅区,普洱市,云南省,,,80337.00
2000,20406734,宁洱哈尼族彝族自治县,普洱市,云南省,,,62411.00
2000,20406735,墨江哈尼族自治县,普洱市,云南省,,,71110.00
2000,20406736,景东彝族自治县,普洱市,云南省,,,83007.00
2000,20406737,景谷傣族彝族自治县,普洱市,云南省,,,85100.00
2000,20406738,镇沅彝族哈尼族拉祜族自治县,普洱市,云南省,,,35678.00
2000,20406739,江城哈尼族彝族自治县,普洱市,云南省,,,24960.00
2000,20406740,孟连傣族拉祜族佤族自治县,普洱市,云南省,,,22171.00
2000,20406741,澜沧拉祜族自治县,普洱市,云南省,,,56660.00
2000,20406742,西盟佤族自治县,普洱市,云南省,,,9606.00
2000,20407013,景洪市,西双版纳傣族自治州,云南省,,,247988.00
2000,20407014,勐海县,西双版纳傣族自治州,云南省,,,88154.00
2000,20407015,勐腊县,西双版纳傣族自治州,云南省,,,111280.00
2000,20407017,大理市,大理白族自治州,云南省,,,569688.00
2000,20407018,漾濞彝族自治县,大理白族自治州,云南省,,,22700.00
2000,20407019,祥云县,大理白族自治州,云南省,,,138296.00
2000,20407020,宾川县,大理白族自治州,云南省,,,147421.00
2000,20407021,弥渡县,大理白族自治州,云南省,,,67228.00
2000,20407022,南涧彝族自治县,大理白族自治州,云南省,,,52827.00
2000,20407023,巍山彝族回族自治县,大理白族自治州,云南省,,,79148.00
2000,20407024,永平县,大理白族自治州,云南省,,,65046.00
2000,20407025,云龙县,大理白族自治州,云南省,,,46434.00
2000,20407100,洱源县,大理白族自治州,云南省,,,108203.00
2000,20407101,剑川县,大理白族自治州,云南省,,,37797.00
2000,20407102,鹤庆县,大理白族自治州,云南省,,,60692.00
2000,20407566,隆阳区,保山市,云南省,,,283071.00
2000,20407567,施甸县,保山市,云南省,,,77676.00
2000,20407568,腾冲县,保山市,云南省,,,171793.00
2000,20407569,龙陵县,保山市,云南省,,,71620.00
2000,20407570,昌宁县,保山市,云南省,,,91300.00
2000,20407104,瑞丽市,德宏傣族景颇族自治州,云南省,,,80136.00
2000,20407105,芒市,德宏傣族景颇族自治州,云南省,,,127247.00
2000,20407098,梁河县,德宏傣族景颇族自治州,云南省,,,28475.00
2000,20407099,盈江县,德宏傣族景颇族自治州,云南省,,,79797.00
2000,20407173,陇川县,德宏傣族景颇族自治州,云南省,,,51286.00
2000,20407587,玉龙纳西族自治县,丽江市,云南省,,,138771.00
2000,20407588,永胜县,丽江市,云南省,,,80908.00
2000,20406729,华坪县,丽江市,云南省,,,54026.00
2000,20406730,宁蒗彝族自治县,丽江市,云南省,,,34430.00
2000,20407175,泸水县,怒江傈僳族自治州,云南省,,,38685.00
2000,20407176,福贡县,怒江傈僳族自治州,云南省,,,14041.00
2000,20407177,贡山独龙族怒族自治县,怒江傈僳族自治州,云南省,,,9523.00
2000,20407178,兰坪白族普米族自治县,怒江傈僳族自治州,云南省,,,46667.00
2000,20407180,香格里拉县,迪庆藏族自治州,云南省,,,40342.00
2000,20407181,德钦县,迪庆藏族自治州,云南省,,,10867.00
2000,20407182,维西傈僳族自治县,迪庆藏族自治州,云南省,,,29197.00
2000,20406745,临翔区,临沧市,云南省,,,70022.00
2000,20406746,凤庆县,临沧市,云南省,,,74714.00
2000,20406747,云县,临沧市,云南省,,,142086.00
2000,20406748,永德县,临沧市,云南省,,,51576.00
2000,20406749,镇康县,临沧市,云南省,,,34730.00
2000,20406750,双江拉祜族佤族布朗族傣族自治县,临沧市,云南省,,,30468.00
2000,20406751,耿马傣族佤族自治县,临沧市,云南省,,,85937.00
2000,20406752,沧源佤族自治县,临沧市,云南省,,,37818.00
2000,20407535,乌鲁木齐县,乌鲁木齐市,新疆维吾尔自治区,,,174708.00
2000,20407601,石河子市,自治区直辖县级行政区划,新疆维吾尔自治区,,,253584.00
2000,20406783,吐鲁番市,吐鲁番地区,新疆维吾尔自治区,,,122691.00
2000,20406784,鄯善县,吐鲁番地区,新疆维吾尔自治区,,,415815.00
2000,20406785,托克逊县,吐鲁番地区,新疆维吾尔自治区,,,50833.00
2000,20406787,哈密市,哈密地区,新疆维吾尔自治区,,,294917.00
2000,20406788,巴里坤哈萨克自治县,哈密地区,新疆维吾尔自治区,,,40693.00
2000,20406789,伊吾县,哈密地区,新疆维吾尔自治区,,,8384.00
2000,20406791,昌吉市,昌吉回族自治州,新疆维吾尔自治区,,,282631.00
2000,20406792,阜康市,昌吉回族自治州,新疆维吾尔自治区,,,156776.00
2000,20407900,米泉市,昌吉回族自治州,昌吉回族自治州,,,142173.00
2000,20406793,呼图壁县,昌吉回族自治州,新疆维吾尔自治区,,,155122.00
2000,20406794,玛纳斯县,昌吉回族自治州,新疆维吾尔自治区,,,267526.00
2000,20406795,奇台县,昌吉回族自治州,新疆维吾尔自治区,,,91121.00
2000,20406796,吉木萨尔县,昌吉回族自治州,新疆维吾尔自治区,,,66419.00
2000,20406797,木垒哈萨克自治县,昌吉回族自治州,新疆维吾尔自治区,,,37917.00
2000,20407302,奎屯市,伊犁哈萨克自治州,新疆维吾尔自治区,,,111550.00
2000,20407301,伊宁市,伊犁哈萨克自治州,新疆维吾尔自治区,,,171800.00
2000,20407303,伊宁县,伊犁哈萨克自治州,新疆维吾尔自治区,,,121963.00
2000,20407305,察布查尔锡伯自治县,伊犁哈萨克自治州,新疆维吾尔自治区,,,45027.00
2000,20407504,霍城县,伊犁哈萨克自治州,新疆维吾尔自治区,,,113481.00
2000,20407505,巩留县,伊犁哈萨克自治州,新疆维吾尔自治区,,,46152.00
2000,20407506,新源县,伊犁哈萨克自治州,新疆维吾尔自治区,,,136726.00
2000,20407507,昭苏县,伊犁哈萨克自治州,新疆维吾尔自治区,,,49356.00
2000,20407508,特克斯县,伊犁哈萨克自治州,新疆维吾尔自治区,,,39320.00
2000,20407509,尼勒克县,伊犁哈萨克自治州,新疆维吾尔自治区,,,38707.00
2000,20407511,塔城市,塔城地区,新疆维吾尔自治区,,,113021.00
2000,20407513,额敏县,塔城地区,新疆维吾尔自治区,,,113838.00
2000,20407512,乌苏市,塔城地区,新疆维吾尔自治区,,,234194.00
2000,20407514,沙湾县,塔城地区,新疆维吾尔自治区,,,324455.00
2000,20407589,托里县,塔城地区,新疆维吾尔自治区,,,29647.00
2000,20407590,裕民县,塔城地区,新疆维吾尔自治区,,,21371.00
2000,20407591,和布克赛尔蒙古自治县,塔城地区,新疆维吾尔自治区,,,29169.00
2000,20407593,阿勒泰市,阿勒泰地区,新疆维吾尔自治区,,,103877.00
2000,20407594,布尔津县,阿勒泰地区,新疆维吾尔自治区,,,33551.00
2000,20407595,富蕴县,阿勒泰地区,新疆维吾尔自治区,,,50188.00
2000,20407596,福海县,阿勒泰地区,新疆维吾尔自治区,,,50097.00
2000,20407597,哈巴河县,阿勒泰地区,新疆维吾尔自治区,,,28627.00
2000,20407598,青河县,阿勒泰地区,新疆维吾尔自治区,,,23369.00
2000,20407599,吉木乃县,阿勒泰地区,新疆维吾尔自治区,,,24375.00
2000,20406799,博乐市,博尔塔拉蒙古自治州,新疆维吾尔自治区,,,126434.00
2000,20406800,精河县,博尔塔拉蒙古自治州,新疆维吾尔自治区,,,65987.00
2000,20406873,温泉县,博尔塔拉蒙古自治州,新疆维吾尔自治区,,,27092.00
2000,20406875,库尔勒市,巴音郭楞蒙古自治州,新疆维吾尔自治区,,,1010083.00
2000,20406902,轮台县,巴音郭楞蒙古自治州,新疆维吾尔自治区,,,42796.00
2000,20406903,尉犁县,巴音郭楞蒙古自治州,新疆维吾尔自治区,,,65578.00
2000,20406904,若羌县,巴音郭楞蒙古自治州,新疆维吾尔自治区,,,19773.00
2000,20406905,且末县,巴音郭楞蒙古自治州,新疆维吾尔自治区,,,23429.00
2000,20406906,焉耆回族自治县,巴音郭楞蒙古自治州,新疆维吾尔自治区,,,69694.00
2000,20406907,和静县,巴音郭楞蒙古自治州,新疆维吾尔自治区,,,83427.00
2000,20406908,和硕县,巴音郭楞蒙古自治州,新疆维吾尔自治区,,,39099.00
2000,20406909,博湖县,巴音郭楞蒙古自治州,新疆维吾尔自治区,,,31628.00
2000,20406911,阿克苏市,阿克苏地区,新疆维吾尔自治区,,,379928.00
2000,20406912,温宿县,阿克苏地区,新疆维吾尔自治区,,,84763.00
2000,20406913,库车县,阿克苏地区,新疆维吾尔自治区,,,168071.00
2000,20406914,沙雅县,阿克苏地区,新疆维吾尔自治区,,,73314.00
2000,20406915,新和县,阿克苏地区,新疆维吾尔自治区,,,43644.00
2000,20406916,拜城县,阿克苏地区,新疆维吾尔自治区,,,56816.00
2000,20406917,乌什县,阿克苏地区,新疆维吾尔自治区,,,37640.00
2000,20406918,阿瓦提县,阿克苏地区,新疆维吾尔自治区,,,84071.00
2000,20406919,柯坪县,阿克苏地区,新疆维吾尔自治区,,,7092.00
2000,20406921,阿图什市,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,,,37413.00
2000,20406922,阿克陶县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,,,21126.00
2000,20406923,阿合奇县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,,,7553.00
2000,20406924,乌恰县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,,,11061.00
2000,20407205,喀什市,喀什地区,新疆维吾尔自治区,,,118118.00
2000,20407206,疏附县,喀什地区,新疆维吾尔自治区,,,50620.00
2000,20407207,疏勒县,喀什地区,新疆维吾尔自治区,,,50181.00
2000,20407208,英吉沙县,喀什地区,新疆维吾尔自治区,,,42786.00
2000,20407209,泽普县,喀什地区,新疆维吾尔自治区,,,48977.00
2000,20407210,莎车县,喀什地区,新疆维吾尔自治区,,,95761.00
2000,20407211,叶城县,喀什地区,新疆维吾尔自治区,,,60207.00
2000,20407212,麦盖提县,喀什地区,新疆维吾尔自治区,,,59152.00
2000,20407213,岳普湖县,喀什地区,新疆维吾尔自治区,,,26188.00
2000,20407214,伽师县,喀什地区,新疆维吾尔自治区,,,63927.00
2000,20407215,巴楚县,喀什地区,新疆维吾尔自治区,,,121562.00
2000,20407216,塔什库尔干塔吉克自治县,喀什地区,新疆维吾尔自治区,,,5077.00
2000,20407218,和田市,和田地区,新疆维吾尔自治区,,,43294.00
2000,20407219,和田县,和田地区,新疆维吾尔自治区,,,46200.00
2000,20407220,墨玉县,和田地区,新疆维吾尔自治区,,,53655.00
2000,20407295,皮山县,和田地区,新疆维吾尔自治区,,,23306.00
2000,20407296,洛浦县,和田地区,新疆维吾尔自治区,,,35262.00
2000,20407297,策勒县,和田地区,新疆维吾尔自治区,,,25889.00
2000,20407298,于田县,和田地区,新疆维吾尔自治区,,,33816.00
2000,20407299,民丰县,和田地区,新疆维吾尔自治区,,,7683.00
2000,20405867,巩义市,郑州市,河南省,,,982367.00
2000,20405868,荥阳市,郑州市,河南省,,,637815.00
2000,20405870,新郑市,郑州市,河南省,,,766029.00
2000,20405871,登封市,郑州市,河南省,,,472131.00
2000,20405869,新密市,郑州市,河南省,,,690078.00
2000,20405866,中牟县,郑州市,河南省,,,397113.00
2000,20405879,杞县,开封市,河南省,,,381510.00
2000,20405784,通许县,开封市,河南省,,,277154.00
2000,20405785,尉氏县,开封市,河南省,,,364267.00
2000,20405786,开封县,开封市,河南省,,,322194.00
2000,20405787,兰考县,开封市,河南省,,,304996.00
2000,20405804,偃师市,洛阳市,河南省,,,805107.00
2000,20405796,孟津县,洛阳市,河南省,,,181827.00
2000,20405797,新安县,洛阳市,河南省,,,348496.00
2000,20405798,栾川县,洛阳市,河南省,,,117738.00
2000,20405799,嵩县,洛阳市,河南省,,,116656.00
2000,20405800,汝阳县,洛阳市,河南省,,,113889.00
2000,20405801,宜阳县,洛阳市,河南省,,,152031.00
2000,20405802,洛宁县,洛阳市,河南省,,,129166.00
2000,20405803,伊川县,洛阳市,河南省,,,271815.00
2000,20405816,汝州市,平顶山市,河南省,,,602474.00
2000,20405815,舞钢市,平顶山市,河南省,,,145674.00
2000,20405811,宝丰县,平顶山市,河南省,,,307608.00
2000,20405812,叶县,平顶山市,河南省,,,274817.00
2000,20405813,鲁山县,平顶山市,河南省,,,191387.00
2000,20405814,郏县,平顶山市,河南省,,,216620.00
2000,20405827,林州市,安阳市,河南省,,,425892.00
2000,20405823,安阳县,安阳市,河南省,,,373169.00
2000,20405824,汤阴县,安阳市,河南省,,,194815.00
2000,20405825,滑县,安阳市,河南省,,,312763.00
2000,20405826,内黄县,安阳市,河南省,,,250973.00
2000,20405958,浚县,鹤壁市,河南省,,,227209.00
2000,20405959,淇县,鹤壁市,河南省,,,207056.00
2000,20405972,卫辉市,新乡市,河南省,,,218481.00
2000,20405973,辉县市,新乡市,河南省,,,434038.00
2000,20405966,新乡县,新乡市,河南省,,,360831.00
2000,20405967,获嘉县,新乡市,河南省,,,189457.00
2000,20405968,原阳县,新乡市,河南省,,,215453.00
2000,20405969,延津县,新乡市,河南省,,,150072.00
2000,20405970,封丘县,新乡市,河南省,,,190405.00
2000,20405971,长垣县,新乡市,河南省,,,267866.00
2000,20405984,沁阳市,焦作市,河南省,,,398982.00
2000,20405980,修武县,焦作市,河南省,,,155579.00
2000,20405981,博爱县,焦作市,河南省,,,296217.00
2000,20405982,武陟县,焦作市,河南省,,,284242.00
2000,20405983,温县,焦作市,河南省,,,257563.00
2000,20405985,孟州市,焦作市,河南省,,,241098.00
2000,20405989,清丰县,濮阳市,河南省,,,260959.00
2000,20405990,南乐县,濮阳市,河南省,,,177637.00
2000,20405991,范县,濮阳市,河南省,,,158292.00
2000,20405992,台前县,濮阳市,河南省,,,104487.00
2000,20405993,濮阳县,濮阳市,河南省,,,311770.00
2000,20406000,禹州市,许昌市,河南省,,,752381.00
2000,20406001,长葛市,许昌市,河南省,,,680857.00
2000,20405997,许昌县,许昌市,河南省,,,451255.00
2000,20405998,鄢陵县,许昌市,河南省,,,337219.00
2000,20405999,襄城县,许昌市,河南省,,,288401.00
2000,20406106,舞阳县,漯河市,河南省,,,216374.00
2000,20406107,临颍县,漯河市,河南省,,,439468.00
2000,20406005,郾城区,漯河市,河南省,,,574654.00
2000,20406114,义马市,三门峡市,河南省,,,110524.00
2000,20406115,灵宝市,三门峡市,河南省,,,665871.00
2000,20406111,渑池县,三门峡市,河南省,,,249923.00
2000,20406112,陕县,三门峡市,河南省,,,225358.00
2000,20406113,卢氏县,三门峡市,河南省,,,112608.00
2000,20406130,邓州市,南阳市,河南省,,,637740.00
2000,20406120,南召县,南阳市,河南省,,,284098.00
2000,20406121,方城县,南阳市,河南省,,,293323.00
2000,20406122,西峡县,南阳市,河南省,,,231843.00
2000,20406123,镇平县,南阳市,河南省,,,627907.00
2000,20406124,内乡县,南阳市,河南省,,,280483.00
2000,20406125,淅川县,南阳市,河南省,,,282701.00
2000,20406126,社旗县,南阳市,河南省,,,186235.00
2000,20406127,唐河县,南阳市,河南省,,,478910.00
2000,20406128,新野县,南阳市,河南省,,,409062.00
2000,20406129,桐柏县,南阳市,河南省,,,202305.00
2000,20405907,虞城县,商丘市,河南省,,,308158.00
2000,20406011,民权县,商丘市,河南省,,,263285.00
2000,20406013,宁陵县,商丘市,河南省,,,200329.00
2000,20406012,睢县,商丘市,河南省,,,269595.00
2000,20405908,夏邑县,商丘市,河南省,,,307371.00
2000,20405906,柘城县,商丘市,河南省,,,250031.00
2000,20405909,永城市,商丘市,河南省,,,512799.00
2000,20405921,息县,信阳市,河南省,,,206611.00
2000,20405920,淮滨县,信阳市,河南省,,,159601.00
2000,20405919,潢川县,信阳市,河南省,,,296115.00
2000,20405915,光山县,信阳市,河南省,,,229620.00
2000,20405918,固始县,信阳市,河南省,,,410189.00
2000,20405917,商城县,信阳市,河南省,,,209095.00
2000,20405914,罗山县,信阳市,河南省,,,245465.00
2000,20405916,新县,信阳市,河南省,,,146077.00
2000,20405933,项城市,周口市,河南省,,,584810.00
2000,20405925,扶沟县,周口市,河南省,,,241351.00
2000,20405926,西华县,周口市,河南省,,,338548.00
2000,20405927,商水县,周口市,河南省,,,255956.00
2000,20405931,太康县,周口市,河南省,,,376188.00
2000,20405932,鹿邑县,周口市,河南省,,,408376.00
2000,20405929,郸城县,周口市,河南省,,,293045.00
2000,20405930,淮阳县,周口市,河南省,,,366427.00
2000,20405928,沈丘县,周口市,河南省,,,286721.00
2000,20405941,确山县,驻马店市,河南省,,,226108.00
2000,20405942,泌阳县,驻马店市,河南省,,,268863.00
