CRE_Gdpct(Merge Query)
年度标识,城市名称,城市代码,省份名称,生产总值,年末总人口,人口密度,外商新签合同数,外商协议投资金额,外商实际投资额
2022,牡丹江市,231000,黑龙江省,925.7000,222.1100,,,7463.0000,324.0000
2022,七台河市,230900,黑龙江省,268.9000,66.7300,,,195.0000,200.0000
2022,佳木斯市,230800,黑龙江省,869.2000,210.1700,,,20933.0000,2937.7025
2022,伊春市,230700,黑龙江省,343.2000,83.7800,,,187.0000,67.2100
2022,大庆市,230600,黑龙江省,2988.6000,272.6800,,,7551.0000,1843.0000
2022,双鸭山市,230500,黑龙江省,557.2000,116.9600,,,831.0000,678.5988
2022,鹤岗市,230400,黑龙江省,409.2000,85.9700,,,5251.0000,53.3504
2022,鸡西市,230300,黑龙江省,664.7000,144.9200,,,4975.0000,169.9600
2022,齐齐哈尔市,230200,黑龙江省,1318.0000,393.8700,,,1838.0000,1197.7415
2022,哈尔滨市,230100,黑龙江省,5490.1000,982.4100,,,73922.0000,15217.5028
2022,那曲地区,542400,西藏自治区,193.2000,,,,,
2022,山南市,540500,西藏自治区,242.9800,,,,,
2022,林芝市,540400,西藏自治区,208.2900,,,,,
2022,昌都市,540300,西藏自治区,298.2800,,,,,
2022,日喀则市,540200,西藏自治区,361.9200,,,,,
2022,拉萨市,540100,西藏自治区,747.5700,,,,,
2022,崇左市,451400,广西壮族自治区,1081.0000,250.7146,,,,9857.0000
2022,来宾市,451300,广西壮族自治区,901.2300,267.7736,,,,963.0000
2022,河池市,451200,广西壮族自治区,1135.5400,432.7176,,,,2218.0000
2022,贺州市,451100,广西壮族自治区,972.1600,249.5256,,,,779.0000
2022,百色市,451000,广西壮族自治区,1729.1000,422.6199,,,,1274.0000
2022,玉林市,450900,广西壮族自治区,2167.4600,743.9741,,,,11220.0000
2022,贵港市,450800,广西壮族自治区,1572.1000,565.0988,,,,3553.0000
2022,钦州市,450700,广西壮族自治区,1917.0000,420.4436,,,,1754.0000
2022,防城港市,450600,广西壮族自治区,968.0800,102.3231,,,,3345.0000
2022,北海市,450500,广西壮族自治区,1674.2100,183.3758,,,,650.0000
2022,梧州市,450400,广西壮族自治区,1419.6700,354.8089,,,,4476.0000
2022,桂林市,450300,广西壮族自治区,2435.7500,541.2076,,,,1436.0000
2022,柳州市,450200,广西壮族自治区,3109.0900,398.4745,,,,8376.0000
2022,南宁市,450100,广西壮族自治区,5218.3400,810.0769,,,,87253.0000
2022,葫芦岛市,211400,辽宁省,870.6000,270.3000,,,,
2022,朝阳市,211300,辽宁省,994.9900,325.5000,,,,
2022,铁岭市,211200,辽宁省,754.2200,280.5000,,,,
2022,盘锦市,211100,辽宁省,1394.3200,129.3000,,,,
2022,辽阳市,211000,辽宁省,891.8500,170.1000,,,,
2022,阜新市,210900,辽宁省,577.7000,178.8000,,,,
2022,营口市,210800,辽宁省,1431.5700,226.9000,,,,
2022,锦州市,210700,辽宁省,1201.6600,286.1000,,,,
2022,丹东市,210600,辽宁省,890.7000,227.3000,,,,
2022,本溪市,210500,辽宁省,930.8100,140.2000,,,,
2022,抚顺市,210400,辽宁省,928.0000,199.3000,,,,
2022,鞍山市,210300,辽宁省,1863.2200,330.6000,,,,
2022,大连市,210200,辽宁省,8430.9500,608.7000,,,,
2022,沈阳市,210100,辽宁省,7695.8000,765.8000,,,,
2022,上海市,310000,上海市,44652.8000,1503.8300,3905.0000,4352.0000,4022600.0000,2395600.0000
2022,玉树藏族自治州,632700,青海省,,,,,,
2022,果洛藏族自治州,632600,青海省,,,,,,
2022,海南藏族自治州,632500,青海省,,,,,,
2022,海北藏族自治州,632200,青海省,,,,,,
2022,海东市,630200,青海省,,,,,,
2022,西宁市,630100,青海省,,,,,,
2022,衡水市,131100,河北省,1800.5360,731.4800,,,60000.0000,2518.0000
2022,廊坊市,131000,河北省,3565.2510,1149.3800,,,132910.0000,56327.0000
2022,沧州市,130900,河北省,4388.1696,332.0900,,,25957.0000,4834.0000
2022,承德市,130800,河北省,1780.2075,770.6000,,,16224.0000,1922.0000
2022,张家口市,130700,河北省,1775.2460,309.8100,,,-6294.0000,7419.0000
2022,保定市,130600,河北省,4608.0364,407.4600,,,302117.0000,4170.0000
2022,邢台市,130500,河北省,2546.8705,549.5300,,,14873.0000,7570.0000
2022,邯郸市,130400,河北省,4346.3409,416.6500,,,67200.0000,13301.0000
2022,秦皇岛市,130300,河北省,1909.5232,928.0900,,,6549.0000,9202.0000
2022,唐山市,130200,河北省,8900.7400,702.5600,,,150453.0000,26224.0000
2022,石家庄市,130100,河北省,7100.6439,1122.3500,,,150817.0000,29353.0000
2022,恩施土家族苗族自治州,422800,湖北省,1402.1970,400.2476,,,,
2022,随州市,421300,湖北省,1328.7815,242.9688,,,,
2022,咸宁市,421200,湖北省,1875.5652,303.6062,,,,
2022,黄冈市,421100,湖北省,2747.8966,721.6790,,,,
2022,荆州市,421000,湖北省,3008.6094,625.0767,,,,
2022,孝感市,420900,湖北省,2776.9747,500.3017,,,,
2022,荆门市,420800,湖北省,2200.9582,284.4705,,,,
2022,鄂州市,420700,湖北省,1264.5523,110.0976,,,,
2022,襄阳市,420600,湖北省,5827.8080,585.4298,,,,
2022,宜昌市,420500,湖北省,5502.6886,386.5413,,,,
2022,十堰市,420300,湖北省,2304.6774,339.2065,,,,
2022,黄石市,420200,湖北省,2041.5105,273.1195,,,,
2022,武汉市,420100,湖北省,18866.4295,944.4168,,,,
2022,甘南藏族自治州,623000,甘肃省,245.1192,,,,,
2022,临夏回族自治州,622900,甘肃省,408.6096,,,,,29.0000
2022,陇南市,621200,甘肃省,562.3697,,,,,
2022,定西市,621100,甘肃省,557.9289,,,,,
2022,庆阳市,621000,甘肃省,1022.2558,,,1.0000,3135.0000,475.0000
2022,酒泉市,620900,甘肃省,840.8726,,,2.0000,28937.0000,5225.0000
2022,平凉市,620800,甘肃省,641.5771,,,1.0000,567.0000,
2022,张掖市,620700,甘肃省,581.5117,,,3.0000,47843.0000,497.0000
2022,武威市,620600,甘肃省,663.3559,,,1.0000,19883.0000,814.0000
2022,天水市,620500,甘肃省,813.8814,,,3.0000,1494.0000,27.0000
2022,白银市,620400,甘肃省,635.5319,,,1.0000,2161.0000,
2022,金昌市,620300,甘肃省,522.5203,,,4.0000,8732.0000,2458.0000
2022,嘉峪关市,620200,甘肃省,362.5714,,,1.0000,,
2022,兰州市,620100,甘肃省,3343.4962,,,12.0000,25442.0000,2956.0000
2022,重庆市,500000,重庆市,29129.0300,3413.8000,,268.0000,199462.0000,185744.0000
2022,黔南布依族苗族自治州,522700,贵州省,1772.1781,,,,,
2022,黔东南苗族侗族自治州,522600,贵州省,1293.0800,,,,,
2022,黔西南布依族苗族自治州,522300,贵州省,1508.6854,,,,,
2022,铜仁市,520600,贵州省,1477.1855,,,,,
2022,毕节市,520500,贵州省,2206.5226,,,,,
2022,安顺市,520400,贵州省,1080.9183,,,,,
2022,遵义市,520300,贵州省,4401.2600,,,,,
2022,六盘水市,520200,贵州省,1503.5814,,,,,
2022,贵阳市,520100,贵州省,4921.1716,,,,,
2022,宁德市,350900,福建省,3554.6235,355.2111,,29.0000,4628.0000,5466.0000
2022,龙岩市,350800,福建省,3314.4729,315.6154,,61.0000,20456.0000,4096.0000
2022,南平市,350700,福建省,2211.8355,313.5653,,60.0000,5277.0000,2644.0000
2022,漳州市,350600,福建省,5706.5762,527.2762,,166.0000,189058.0000,39616.0000
2022,泉州市,350500,福建省,12102.9657,774.0030,,587.0000,144916.0000,97254.0000
2022,三明市,350400,福建省,3110.1448,285.6099,,65.0000,24158.0000,6498.0000
2022,莆田市,350300,福建省,3116.2545,367.2788,,41.0000,16369.0000,11771.0000
2022,厦门市,350200,福建省,7802.6561,293.8103,,1141.0000,657991.0000,221197.0000
2022,福州市,350100,福建省,12308.2326,729.2177,,435.0000,198993.0000,110352.0000
2022,上饶市,361100,江西省,3309.6977,643.5267,,,,
2022,抚州市,361000,江西省,1945.6244,357.8964,,,,
2022,宜春市,360900,江西省,3473.1159,496.9735,,,,
2022,吉安市,360800,江西省,2750.3343,442.2636,,,,
2022,赣州市,360700,江西省,4523.6269,898.8068,,,,
2022,鹰潭市,360600,江西省,1237.5514,115.5837,,,,
2022,新余市,360500,江西省,1252.1523,120.2839,,,,
2022,九江市,360400,江西省,4026.5966,455.7703,,,,
2022,萍乡市,360300,江西省,1160.3295,180.8794,,,,
2022,景德镇市,360200,江西省,1192.1893,162.1845,,,,
2022,南昌市,360100,江西省,7203.5006,653.8127,,,,
2022,湘西土家族苗族自治州,433100,湖南省,817.5300,,,,,140.0000
2022,娄底市,431300,湖南省,1929.5000,447.0000,,,,4490.0000
2022,怀化市,431200,湖南省,1877.6400,517.0000,,,,1171.0000
2022,永州市,431100,湖南省,2410.2800,629.0000,,,,3928.0000
2022,郴州市,431000,湖南省,2980.4900,525.0000,,,,10613.0000
2022,益阳市,430900,湖南省,2108.0200,458.0000,,,,270.0000
2022,张家界市,430800,湖南省,592.3900,167.0000,,,,422.0000
2022,常德市,430700,湖南省,4274.5200,587.0000,,,,3711.0000
2022,岳阳市,430600,湖南省,4710.6700,558.0000,,,,5522.0000
2022,邵阳市,430500,湖南省,2599.1800,812.0000,,,,2641.0000
2022,衡阳市,430400,湖南省,4089.6900,778.0000,,,,1680.0000
2022,湘潭市,430300,湖南省,2697.5400,280.0000,,,,6667.0000
2022,株洲市,430200,湖南省,3616.8100,394.0000,,,,1572.0000
2022,长沙市,430100,湖南省,13966.1100,768.0000,,,,309934.0000
2022,云浮市,445300,广东省,1162.4278,301.4300,307.8293,45.0000,141039.0000,51661.0000
2022,揭阳市,445200,广东省,2260.9792,712.7100,1069.8809,12.0000,2953.0000,43405.0000
2022,潮州市,445100,广东省,1312.9836,274.7500,815.0917,5.0000,68873.0000,70183.0000
2022,清远市,441800,广东省,2032.0213,453.5000,209.3827,63.0000,775631.0000,111487.0000
2022,肇庆市,441200,广东省,2705.0459,458.3500,277.2333,90.0000,732121.0000,110570.0000
2022,茂名市,440900,广东省,3904.6290,825.9700,544.7353,29.0000,1020606.0000,18886.0000
2022,湛江市,440800,广东省,3712.5570,869.2800,530.4211,37.0000,136741.0000,408219.0000
2022,阳江市,441700,广东省,1535.0152,303.2300,329.1413,27.0000,69637.0000,60702.0000
2022,江门市,440700,广东省,3773.4053,403.4100,505.7267,395.0000,1247381.0000,352032.0000
2022,中山市,442000,广东省,3631.2777,208.1300,2487.9982,581.0000,576393.0000,416276.0000
2022,东莞市,441900,广东省,11200.3154,292.4500,4242.0277,1104.0000,1057170.0000,788673.0000
2022,汕尾市,441500,广东省,1322.0187,364.5300,551.3446,53.0000,128589.0000,28390.0000
2022,惠州市,441300,广东省,5401.2358,415.7700,533.0404,364.0000,1548920.0000,1039938.0000
2022,梅州市,441400,广东省,1318.2085,539.3500,243.1843,23.0000,5214.0000,11507.0000
2022,河源市,441600,广东省,1294.5678,371.2700,181.5362,36.0000,352467.0000,113835.0000
2022,韶关市,440200,广东省,1563.9261,336.7100,155.4257,43.0000,235947.0000,51832.0000
2022,佛山市,440600,广东省,12698.3936,495.4000,2515.2260,727.0000,1485306.0000,731415.0000
2022,汕头市,440500,广东省,3017.4415,578.8400,2513.8806,58.0000,156191.0000,19247.0000
2022,珠海市,440400,广东省,4045.4537,154.9900,1436.0413,1942.0000,3949588.0000,877322.0000
2022,深圳市,440300,广东省,32387.6819,654.7400,8888.6764,4289.0000,13903531.0000,7143307.0000
2022,广州市,440100,广东省,28838.9974,1034.9100,2588.1334,3442.0000,12921431.0000,5741290.0000
2022,中卫市,640500,宁夏回族自治区,563.8900,108.0400,,,,
2022,固原市,640400,宁夏回族自治区,409.6800,115.1900,,,,
2022,吴忠市,640300,宁夏回族自治区,867.0300,139.9100,,,,
2022,石嘴山市,640200,宁夏回族自治区,693.3400,75.1800,,,,
2022,银川市,640100,宁夏回族自治区,2535.6300,289.6800,,,,
2022,黄山市,341000,安徽省,1002.3300,132.3000,,13.0000,9429.0000,417.0000
2022,安庆市,340800,安徽省,2767.4600,415.6000,,38.0000,16069.0000,4015.0000
2022,池州市,341700,安徽省,1078.5500,132.8000,,15.0000,8282.0000,1544.0000
2022,铜陵市,340700,安徽省,1209.9500,130.1000,,8.0000,5792.0000,862.0000
2022,宣城市,341800,安徽省,1914.4000,249.5000,,28.0000,19881.0000,6078.0000
2022,芜湖市,340200,安徽省,4502.1300,373.1000,,79.0000,39396.0000,23917.0000
2022,马鞍山市,340500,安徽省,2520.9600,218.6000,,34.0000,19884.0000,14362.0000
2022,六安市,341500,安徽省,2004.6400,437.9000,,20.0000,56750.0000,1596.0000
2022,滁州市,341100,安徽省,3609.9800,405.0000,,28.0000,27047.0000,16266.0000
2022,淮南市,340400,安徽省,1541.0700,302.7000,,10.0000,12013.0000,3222.0000
2022,阜阳市,341200,安徽省,3233.3200,814.1000,,18.0000,26042.0000,12937.0000
2022,蚌埠市,340300,安徽省,2012.2800,330.9000,,12.0000,6239.0000,1972.0000
2022,宿州市,341300,安徽省,2224.5900,530.0000,,11.0000,10603.0000,2008.0000
2022,亳州市,341600,安徽省,2101.5000,496.0000,,15.0000,7044.0000,1610.0000
2022,淮北市,340600,安徽省,1302.7900,195.0000,,6.0000,12341.0000,4184.0000
2022,合肥市,340100,安徽省,12013.0800,963.4000,,140.0000,152222.0000,120517.0000
2022,迪庆藏族自治州,533400,云南省,303.3600,39.1000,16.3838,1.0000,2289.0000,1311.0000
2022,怒江傈僳族自治州,533300,云南省,249.9300,54.6000,37.2544,1.0000,11.0000,17.0000
2022,德宏傣族景颇族自治州,533100,云南省,587.1200,132.1000,114.5335,16.0000,53455.0000,250.0000
2022,大理白族自治州,532900,云南省,1699.6200,330.5000,112.1571,15.0000,1614.0000,2728.0000
2022,西双版纳傣族自治州,532800,云南省,721.3900,130.8000,66.4015,14.0000,6665.0000,718.0000
2022,文山壮族苗族自治州,532600,云南省,1405.3900,345.4000,107.2671,8.0000,223.0000,388.0000
2022,红河哈尼族彝族自治州,532500,云南省,2863.0800,440.5000,133.7686,20.0000,8488.0000,1890.0000
2022,楚雄彝族自治州,532300,云南省,1763.4200,237.2000,54.7806,11.0000,3912.0000,2212.0000
2022,临沧市,530900,云南省,1000.2400,224.0000,91.4859,7.0000,2994.0000,1238.0000
2022,普洱市,530800,云南省,1072.9700,237.0000,52.2575,9.0000,52167.0000,249.0000
2022,丽江市,530700,云南省,620.1000,123.8000,58.3962,16.0000,3397.0000,1954.0000
2022,昭通市,530600,云南省,1541.0200,494.9000,215.1739,7.0000,10171.0000,210.0000
2022,保山市,530500,云南省,1262.4400,239.7000,122.0309,6.0000,21498.0000,1344.0000
2022,玉溪市,530400,云南省,2520.5700,227.8000,148.9863,9.0000,4101.0000,1856.0000
2022,曲靖市,530300,云南省,3802.2000,575.6000,192.7417,22.0000,49617.0000,6005.0000
2022,昆明市,530100,云南省,7541.3700,860.0000,398.4433,180.0000,101630.0000,47707.0000
2022,吕梁市,141100,山西省,2418.9048,,,,3717.0000,28795.0000
2022,临汾市,141000,山西省,2227.8556,,,,3647.0000,1595.0000
2022,忻州市,140900,山西省,1500.5823,,,,3752.0000,602.0000
2022,运城市,140800,山西省,2301.1461,,,,9045.0000,2344.0000
2022,晋中市,140700,山西省,2112.2997,,,,16337.0000,15101.0000
2022,朔州市,140600,山西省,1536.1869,,,,1940.0000,11268.0000
2022,晋城市,140500,山西省,2305.4352,,,,0.0000,14808.0000
2022,长治市,140400,山西省,2804.8480,,,,5618.0000,11.0000
2022,阳泉市,140300,山西省,1012.9306,,,,710.0000,739.0000
2022,大同市,140200,山西省,1842.5237,,,,500.0000,6347.0000
2022,太原市,140100,山西省,5571.1745,,,,10183.0000,1028.0000
2022,北京市,110000,北京市,41610.9000,1427.7000,1331.0000,1408.0000,,1740768.0000
2022,天津市,120000,天津市,16311.3426,1161.3000,974.0000,496.0000,1492490.9725,595009.1683
2022,宿迁市,321300,江苏省,4111.9800,588.0300,583.6588,,,117062.0000
2022,泰州市,321200,江苏省,6401.7700,488.4300,778.4395,,,113889.0000
2022,镇江市,321100,江苏省,5017.0400,266.8600,839.0425,,,56752.0000
2022,扬州市,321000,江苏省,7104.9800,448.4600,695.3671,,,153456.0000
2022,盐城市,320900,江苏省,7079.7800,796.8100,377.5660,,,118263.0000
2022,淮安市,320800,江苏省,4742.4200,551.1100,453.9482,,,101846.0000
2022,连云港市,320700,江苏省,4005.0300,531.4100,603.2604,,,78037.0000
2022,南通市,320600,江苏省,11379.6000,746.6900,736.9849,,,295178.0000
2022,苏州市,320500,江苏省,23958.3400,774.7300,1491.2929,,,741798.0000
2022,常州市,320400,江苏省,9550.0600,389.2100,1227.3567,,,283099.0000
2022,徐州市,320300,江苏省,8457.8400,1031.9000,766.5572,,,122439.0000
2022,无锡市,320200,江苏省,14850.8200,519.0100,1618.7679,,,382613.0000
2022,南京市,320100,江苏省,16907.8500,739.3600,1440.8748,,,484950.0000
2022,儋州市,469003,海南省,878.9087,107.8141,,104.0000,335016.0000,63698.0000
2022,三亚市,460200,海南省,847.1049,73.1090,,228.0000,558560.0000,71292.0000
2022,海口市,460100,海南省,2134.7671,221.0692,,814.0000,1787876.0000,203212.0000
2022,商洛市,611000,陕西省,902.5596,247.9702,,3.0000,158.0000,
2022,安康市,610900,陕西省,1268.6466,301.7962,,14.0000,8878.0000,1151.0000
2022,榆林市,610800,陕西省,6543.6514,385.9167,,7.0000,3761.0000,5690.0000
2022,汉中市,610700,陕西省,1905.4483,378.9764,,16.0000,26486.0000,1754.0000
2022,延安市,610600,陕西省,2231.9247,233.0073,,4.0000,607.0000,832.0000
2022,渭南市,610500,陕西省,2201.1271,536.1300,,1.0000,9815.0000,2199.0000
2022,咸阳市,610400,陕西省,2817.5470,523.4465,,9.0000,15015.0000,1551.0000
2022,宝鸡市,610300,陕西省,2743.0972,372.8583,,8.0000,2964.0000,776.0000
2022,铜川市,610200,陕西省,505.5483,77.6201,,5.0000,2046.0000,174.0000
2022,西安市,610100,陕西省,11486.5129,1014.5921,,202.0000,517209.0000,65079.0000
2022,阿拉善盟,152900,内蒙古自治区,407.3000,,,,,
2022,乌海市,150300,内蒙古自治区,803.3000,43.5100,,,,
2022,巴彦淖尔市,150800,内蒙古自治区,1084.6000,171.0800,,,,
2022,鄂尔多斯市,150600,内蒙古自治区,5613.4000,166.2600,,,,
2022,乌兰察布市,150900,内蒙古自治区,1017.9000,261.3200,,,,
2022,锡林郭勒盟,152500,内蒙古自治区,1148.7000,,,,,
2022,赤峰市,150400,内蒙古自治区,2148.4000,453.5000,,,,
2022,通辽市,150500,内蒙古自治区,1561.8000,314.7700,,,,
2022,兴安盟,152200,内蒙古自治区,681.5000,,,,,
2022,呼伦贝尔市,150700,内蒙古自治区,1536.0000,247.5000,,,,
2022,包头市,150200,内蒙古自治区,3749.9000,224.4300,,,,
2022,呼和浩特市,150100,内蒙古自治区,3329.1000,257.7100,,,,
2021,和田地区,653200,新疆维吾尔自治区,456.7238,,,,,
2021,喀什地区,653100,新疆维吾尔自治区,1298.9846,,,1.0000,157.0000,62.0000
2021,克孜勒苏柯尔克孜自治州,653000,新疆维吾尔自治区,197.8437,,,,,
2021,阿克苏地区,652900,新疆维吾尔自治区,1564.5392,,,2.0000,-2959.0000,4.0000
2021,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,1298.8724,,,,-4277.0000,1098.0000
2021,吐鲁番地区,652100,新疆维吾尔自治区,433.3468,,,,,
2021,哈密地区,652200,新疆维吾尔自治区,727.1384,,,3.0000,4586.0000,28.0000
2021,昌吉回族自治州,652300,新疆维吾尔自治区,1698.2078,,,,157.0000,16.0000
2021,博尔塔拉蒙古自治州,652700,新疆维吾尔自治区,448.0306,,,1.0000,18.0000,
2021,克拉玛依市,650200,新疆维吾尔自治区,1072.1288,,,,,776.0000
2021,阿勒泰地区,654300,新疆维吾尔自治区,371.0645,,,,,
2021,塔城地区,654200,新疆维吾尔自治区,825.3140,,,,,
2021,伊犁哈萨克自治州,654000,新疆维吾尔自治区,1470.8053,,,6.0000,39594.0000,1456.0000
2021,乌鲁木齐市,650100,新疆维吾尔自治区,3691.5731,,,10.0000,-16877.0000,20134.0000
2021,阿里地区,542500,西藏自治区,77.6500,12.3700,,,,
2021,那曲地区,542400,西藏自治区,186.8600,50.6500,,,,
2021,日喀则市,540200,西藏自治区,348.2600,80.0900,,,,
2021,拉萨市,540100,西藏自治区,741.8400,87.0700,,,,
2021,辽阳市,211000,辽宁省,859.7320,171.3000,,,,9910.0000
2021,阜新市,210900,辽宁省,544.6894,180.2000,,,,145.0000
2021,营口市,210800,辽宁省,1403.2353,228.1000,,,,26785.0000
2021,锦州市,210700,辽宁省,1148.3402,287.6000,,,,3969.0000
2021,丹东市,210600,辽宁省,854.4366,229.1000,,,,5088.0000
2021,本溪市,210500,辽宁省,894.2307,141.2000,,,,26135.0000
2021,抚顺市,210400,辽宁省,870.0669,200.8000,,,,2108.0000
2021,鞍山市,210300,辽宁省,1888.0696,333.4000,,,,11080.0000
