"SgnYear","CityCode","CityName_EN","CityType_EN","ProvinceSign","ProvinceName_EN","TotalImpExp","Import","Export"
"2021","533100","Dehong Dai and Jingpo Autonomous Prefecture","Prefecture-level city","530000","Yunnan (province)","526700.0000","303300.0000","223500.0000"
"2021","533300","Nujiang Lisu Autonomous Prefecture","Prefecture-level city","530000","Yunnan (province)","9800.0000","8800.0000","900.0000"
"2021","533400","Diqing Tibetan Autonomous Prefecture","Prefecture-level city","530000","Yunnan (province)","400.0000","","300.0000"
"2021","610100","Xi'an (city)","Sub-provincial city","610000","Shaanxi (province)","43999596.0000","20380386.0000","23619210.0000"
"2021","610200","Tongchuan (city)","Prefecture-level city","610000","Shaanxi (province)","100580.0000","93008.0000","7572.0000"
"2021","610300","Baoji (city)","Prefecture-level city","610000","Shaanxi (province)","880609.0000","455807.0000","424802.0000"
"2021","610400","Xianyang (city)","Prefecture-level city","610000","Shaanxi (province)","1490865.0000","617973.0000","872892.0000"
"2021","610500","Weinan (city)","Prefecture-level city","610000","Shaanxi (province)","165155.0000","14387.0000","150768.0000"
"2021","610600","Yan'an (city)","Prefecture-level city","610000","Shaanxi (province)","53521.0000","41912.0000","11609.0000"
"2021","610700","Hanzhong (city)","Prefecture-level city","610000","Shaanxi (province)","310515.0000","101612.0000","208903.0000"
"2021","610800","Yulin (city)","Prefecture-level city","610000","Shaanxi (province)","222723.0000","61660.0000","161063.0000"
"2021","610900","Ankang (city)","Prefecture-level city","610000","Shaanxi (province)","59968.0000","2033.0000","57935.0000"
"2021","611000","Shangluo (city)","Prefecture-level city","610000","Shaanxi (province)","206938.0000","128084.0000","78854.0000"
"2021","620100","Lanzhou (city)","Prefecture-level city","620000","Gansu (province)","1418368.3411","1050745.9091","367622.4320"
"2021","620200","Jiayuguan (city)","Prefecture-level city","620000","Gansu (province)","128898.0724","117683.9334","11214.1390"
"2021","620300","Jinchang (city)","Prefecture-level city","620000","Gansu (province)","1891672.6511","1846629.5082","45043.1429"
"2021","620400","Baiyin (city)","Prefecture-level city","620000","Gansu (province)","780330.6328","721248.5557","59082.0771"
"2021","620500","Tianshui (city)","Prefecture-level city","620000","Gansu (province)","465118.0146","185730.5484","279387.4662"
"2021","620600","Wuwei (city)","Prefecture-level city","620000","Gansu (province)","46538.5540","1061.5026","45477.0514"
"2021","620700","Zhangye (city)","Prefecture-level city","620000","Gansu (province)","37392.6173","570.7080","36821.9093"
"2021","620800","Pingliang (city)","Prefecture-level city","620000","Gansu (province)","20935.7974","130.7366","20805.0608"
"2021","620900","Jiuquan (city)","Prefecture-level city","620000","Gansu (province)","59454.2271","10651.3327","48802.8944"
"2021","621000","Qingyang (city)","Prefecture-level city","620000","Gansu (province)","16654.5375","783.6400","15870.8975"
"2021","621100","Dingxi (city)","Prefecture-level city","620000","Gansu (province)","20016.7696","10293.7684","9723.0012"
"2021","621200","Longnan (city)","Prefecture-level city","620000","Gansu (province)","21912.8123","425.4322","21487.3801"
"2021","622900","Linxia Hui Autonomous Prefecture","Prefecture-level city","620000","Gansu (province)","8617.1319","1984.1279","6633.0040"
"2021","623000","Gannan Tibetan Autonomous Prefecture","Prefecture-level city","620000","Gansu (province)","3354.6053","2174.3322","1180.2731"
"2021","630100","Xining (city)","Prefecture-level city","630000","Qinghai (province)","35357.0732","21015.3761","14341.6971"
"2021","630200","Haidong (city)","Prefecture-level city","630000","Qinghai (province)","5826.6859","913.7021","4912.9838"
"2021","632200","Haibei Tibetan Autonomous Prefecture","Prefecture-level city","630000","Qinghai (province)","1.0000","1.0000",""
"2021","632300","Huangnan Tibetan Autonomous Prefecture","Prefecture-level city","630000","Qinghai (province)","8.0000","8.0000",""
"2021","632500","Hainan Tibetan Autonomous Prefecture","Prefecture-level city","630000","Qinghai (province)","1903.0000","3.0000","1900.0000"
"2021","632600","Golog Tibetan Autonomous Prefecture","Prefecture-level city","630000","Qinghai (province)","262.0000","","262.0000"
"2021","632700","Yushu Tibetan Autonomous Prefecture","Prefecture-level city","630000","Qinghai (province)","713.0000","494.0000","219.0000"
"2021","632800","Haixi Mongol and Tibetan Autonomous Prefecture","Prefecture-level city","630000","Qinghai (province)","5000.0000","227.0000","4773.0000"
"2021","640100","Yinchuan (city)","Prefecture-level city","640000","Ningxia Hui Autonomous Region","1320691.0000","226052.0000","1094639.0000"
"2021","640200","Shizuishan (city)","Prefecture-level city","640000","Ningxia Hui Autonomous Region","486461.0000","72040.0000","414421.0000"
"2021","640300","Wuzhong (city)","Prefecture-level city","640000","Ningxia Hui Autonomous Region","47633.0000","2007.0000","45626.0000"
"2021","640400","Guyuan (city)","Prefecture-level city","640000","Ningxia Hui Autonomous Region","2591.0000","415.0000","2176.0000"
"2021","640500","Zhongwei (city)","Prefecture-level city","640000","Ningxia Hui Autonomous Region","283104.0000","91762.0000","191342.0000"
"2021","650100","Urumqi (city)","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","596526.0000","194574.0000","401952.0000"
"2021","650200","Karamay (city)","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","31853.0000","5339.0000","26514.0000"
"2021","652100","Turpan (city)","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","2583.0000","22.0000","2561.0000"
"2021","652200","Hami (city)","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","8017.0000","2030.0000","5987.0000"
"2021","652300","Changji Hui Autonomous Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","119233.0000","15434.0000","103799.0000"
"2021","652700","Bortala Mongol Autonomous Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","280829.0000","209770.0000","71059.0000"
"2021","652800","Bayingolin Mongol Autonomous Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","25894.0000","3577.0000","22317.0000"
"2021","652900","Aksu Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","83208.0000","1338.0000","81870.0000"
"2021","653000","Kizilsu Kirghiz Autonomous Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","42864.0000","1.0000","42863.0000"
"2021","653100","Kashgar Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","358158.0000","7983.0000","350175.0000"
"2021","653200","Hotan Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","17876.0000","37.0000","17839.0000"
"2021","654000","Ili Kazakh Autonomous Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","608335.0000","8590.0000","599745.0000"
"2021","654200","Tacheng Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","133544.0000","589.0000","132955.0000"
"2021","654300","Altay Prefecture","Prefecture-level city","650000","Xinjiang Uygur Autonomous Region","68349.0000","6144.0000","62205.0000"
"2022","110000","Beijing (city)","Municipality directly under the Central Government","110000","Beijing (city)","364455075.6698","305554835.1811","58900240.4887"
"2022","110000","Beijing (city)","Municipality directly under the Central Government","110000","Beijing (city)","54649912.0899","45832851.3335","8817060.7564"
"2022","120000","Tianjin (city)","Municipality directly under the Central Government","120000","Tianjin (city)","84485159.2672","46449306.8373","38035852.4299"
"2022","120000","Tianjin (city)","Municipality directly under the Central Government","120000","Tianjin (city)","12675800.0000","6957300.0000","5718500.0000"
"2022","130100","Shijiazhuang (city)","Prefecture-level city","130000","Hebei (province)","11391359.0413","4263581.3001","7127777.7412"
"2022","130100","Shijiazhuang (city)","Prefecture-level city","130000","Hebei (province)","1715514.6888","642707.2251","1072807.4637"
"2022","130200","Tangshan (city)","Prefecture-level city","130000","Hebei (province)","15022403.0749","9242106.6564","5780296.4185"
"2022","130200","Tangshan (city)","Prefecture-level city","130000","Hebei (province)","2238541.2854","1381865.6388","856675.6466"
"2022","130300","Qinhuangdao (city)","Prefecture-level city","130000","Hebei (province)","4401703.6879","1731207.1207","2670496.5672"
"2022","130300","Qinhuangdao (city)","Prefecture-level city","130000","Hebei (province)","659858.5287","259431.8487","400426.6800"
"2022","130400","Handan (city)","Prefecture-level city","130000","Hebei (province)","3081535.6046","754905.6579","2326629.9467"
"2022","130400","Handan (city)","Prefecture-level city","130000","Hebei (province)","466017.4712","114205.4330","351812.0382"
"2022","130500","Xingtai (city)","Prefecture-level city","130000","Hebei (province)","2225155.2372","211438.6617","2013716.5755"
"2022","130500","Xingtai (city)","Prefecture-level city","130000","Hebei (province)","334770.1761","31637.4565","303132.7196"
"2022","130600","Baoding (city)","Prefecture-level city","130000","Hebei (province)","4434614.8112","399135.2758","4035479.5354"
"2022","130600","Baoding (city)","Prefecture-level city","130000","Hebei (province)","661340.0934","59471.6046","601868.4888"
"2022","130700","Zhangjiakou (city)","Prefecture-level city","130000","Hebei (province)","547566.5319","88834.4879","458732.0440"
"2022","130700","Zhangjiakou (city)","Prefecture-level city","130000","Hebei (province)","82158.7204","13471.7140","68687.0064"
"2022","130800","Chengde (city)","Prefecture-level city","130000","Hebei (province)","221396.3834","45541.9620","175854.4214"
"2022","130800","Chengde (city)","Prefecture-level city","130000","Hebei (province)","33281.5933","6921.9211","26359.6722"
"2022","130900","Cangzhou (city)","Prefecture-level city","130000","Hebei (province)","4828120.5026","1891452.8340","2936667.6686"
"2022","130900","Cangzhou (city)","Prefecture-level city","130000","Hebei (province)","724484.2079","283104.1304","441380.0775"
"2022","131000","Langfang (city)","Prefecture-level city","130000","Hebei (province)","5270357.9314","3290868.5006","1979489.4308"
"2022","131000","Langfang (city)","Prefecture-level city","130000","Hebei (province)","784529.0850","488239.6205","296289.4645"
"2022","131100","Hengshui (city)","Prefecture-level city","130000","Hebei (province)","2496269.1443","138949.3892","2357319.7551"
"2022","131100","Hengshui (city)","Prefecture-level city","130000","Hebei (province)","374815.8351","20970.2237","353845.6114"
"2022","140100","Taiyuan (city)","Prefecture-level city","140000","Shanxi (province)","14670712.0000","4952544.0000","9718169.0000"
"2022","140200","Datong (city)","Prefecture-level city","140000","Shanxi (province)","517602.0000","156583.0000","361019.0000"
"2022","140300","Yangquan (city)","Prefecture-level city","140000","Shanxi (province)","105585.0000","39613.0000","65972.0000"
"2022","140400","Changzhi (city)","Prefecture-level city","140000","Shanxi (province)","148385.0000","17430.0000","130955.0000"
"2022","140500","Jincheng (city)","Prefecture-level city","140000","Shanxi (province)","420086.0000","238569.0000","181517.0000"
"2022","140600","Shuozhou (city)","Prefecture-level city","140000","Shanxi (province)","71821.0000","27037.0000","44784.0000"
"2022","140700","Jinzhong (city)","Prefecture-level city","140000","Shanxi (province)","408105.0000","60802.0000","347303.0000"
"2022","140800","Yuncheng (city)","Prefecture-level city","140000","Shanxi (province)","1124815.0000","550044.0000","574771.0000"
"2022","140900","Xinzhou (city)","Prefecture-level city","140000","Shanxi (province)","235577.0000","58496.0000","177081.0000"
"2022","141000","Linfen (city)","Prefecture-level city","140000","Shanxi (province)","308068.0000","42972.0000","265096.0000"
"2022","141100","Lvliang (city)","Prefecture-level city","140000","Shanxi (province)","445201.0000","197420.0000","247781.0000"
"2022","150100","Hohhot (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","1826700.0000","897000.0000","929800.0000"
"2022","150100","Hohhot (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","275900.0000","136200.0000","139700.0000"
"2022","150200","Baotou (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","2419600.0000","1283900.0000","1135700.0000"
"2022","150200","Baotou (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","363000.0000","192000.0000","171000.0000"
"2022","150300","Wuhai (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","208200.0000","1300.0000","206900.0000"
"2022","150300","Wuhai (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","31600.0000","200.0000","31400.0000"
"2022","150400","Chifeng (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","1542100.0000","1138900.0000","403200.0000"
"2022","150400","Chifeng (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","230000.0000","169700.0000","60300.0000"
"2022","150500","Tongliao (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","532300.0000","109400.0000","422900.0000"
"2022","150500","Tongliao (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","80300.0000","16400.0000","63800.0000"
"2022","150600","Ordos (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","1629200.0000","461300.0000","1167900.0000"
"2022","150600","Ordos (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","243500.0000","68900.0000","174600.0000"
"2022","150700","Hulunbuir (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","1960500.0000","1180400.0000","780200.0000"
"2022","150700","Hulunbuir (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","291200.0000","176600.0000","114600.0000"
"2022","150800","Bayannur (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","3575300.0000","3019000.0000","556300.0000"
"2022","150800","Bayannur (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","532900.0000","449400.0000","83400.0000"
"2022","150900","Ulanqab (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","308900.0000","109900.0000","199000.0000"
"2022","150900","Ulanqab (city)","Prefecture-level city","150000","Inner Mongolia Autonomous Region","46100.0000","16200.0000","30000.0000"
"2022","152200","Hinggan League","Prefecture-level city","150000","Inner Mongolia Autonomous Region","23100.0000","20100.0000","2900.0000"
"2022","152200","Hinggan League","Prefecture-level city","150000","Inner Mongolia Autonomous Region","3400.0000","3000.0000","400.0000"
"2022","152500","Xilingol League","Prefecture-level city","150000","Inner Mongolia Autonomous Region","710500.0000","417500.0000","292900.0000"
"2022","152500","Xilingol League","Prefecture-level city","150000","Inner Mongolia Autonomous Region","106000.0000","62500.0000","43600.0000"
"2022","152900","Alxa League","Prefecture-level city","150000","Inner Mongolia Autonomous Region","507200.0000","301900.0000","205400.0000"
"2022","152900","Alxa League","Prefecture-level city","150000","Inner Mongolia Autonomous Region","74100.0000","43700.0000","30400.0000"
"2022","210100","Shenyang (city)","Sub-provincial city","210000","Liaoning (province)","2113346.0000","1330466.0000","782880.0000"
"2022","210200","Dalian (city)","Sub-provincial city","210000","Liaoning (province)","7189086.0000","4058176.0000","3130910.0000"
"2022","210300","Anshan (city)","Prefecture-level city","210000","Liaoning (province)","590274.0000","295186.0000","295088.0000"
"2022","210400","Fushun (city)","Prefecture-level city","210000","Liaoning (province)","84471.0000","5292.0000","79179.0000"
"2022","210500","Benxi (city)","Prefecture-level city","210000","Liaoning (province)","283035.0000","140406.0000","142629.0000"
"2022","210600","Dandong (city)","Prefecture-level city","210000","Liaoning (province)","236685.0000","35644.0000","201041.0000"
"2022","210700","Jinzhou (city)","Prefecture-level city","210000","Liaoning (province)","144414.0000","33389.0000","111025.0000"
"2022","210800","Yingkou (city)","Prefecture-level city","210000","Liaoning (province)","715067.0000","310858.0000","404209.0000"
"2022","210900","Fuxin (city)","Prefecture-level city","210000","Liaoning (province)","34301.0000","2921.0000","31380.0000"
"2022","211000","Liaoyang (city)","Prefecture-level city","210000","Liaoning (province)","38168.0000","5827.0000","32341.0000"
"2022","211100","Panjin (city)","Prefecture-level city","210000","Liaoning (province)","195710.0000","162223.0000","33487.0000"
"2022","211200","Tieling (city)","Prefecture-level city","210000","Liaoning (province)","101912.0000","66492.0000","35420.0000"
"2022","211300","Chaoyang (city)","Prefecture-level city","210000","Liaoning (province)","83419.0000","26813.0000","56606.0000"
"2022","211400","Huludao (city)","Prefecture-level city","210000","Liaoning (province)","65294.0000","19879.0000","45415.0000"
"2022","220100","Changchun (city)","Sub-provincial city","220000","Jilin (province)","11075836.0000","8991255.0000","2084581.0000"
"2022","220200","Jilin (city)","Prefecture-level city","220000","Jilin (province)","805069.0000","246549.0000","558520.0000"
"2022","220300","Siping (city)","Prefecture-level city","220000","Jilin (province)","20960.0000","601.0000","20359.0000"
"2022","220400","Liaoyuan (city)","Prefecture-level city","220000","Jilin (province)","150997.0000","22856.0000","128141.0000"
"2022","220500","Tonghua (city)","Prefecture-level city","220000","Jilin (province)","134943.0000","70413.0000","64530.0000"
"2022","220600","Baishan (city)","Prefecture-level city","220000","Jilin (province)","133851.0000","38461.0000","95390.0000"
"2022","220700","Songyuan (city)","Prefecture-level city","220000","Jilin (province)","112188.0000","651.0000","111537.0000"
"2022","220800","Baicheng (city)","Prefecture-level city","220000","Jilin (province)","320295.0000","16841.0000","303454.0000"
"2022","230100","Harbin (city)","Sub-provincial city","230000","Heilongjiang (province)","3869551.0000","2506388.0000","1363164.0000"
"2022","230200","Qiqihar (city)","Prefecture-level city","230000","Heilongjiang (province)","927038.0000","386401.0000","540636.0000"
"2022","230300","Jixi (city)","Prefecture-level city","230000","Heilongjiang (province)","629025.0000","11968.0000","617057.0000"
"2022","230400","Hegang (city)","Prefecture-level city","230000","Heilongjiang (province)","202755.0000","188722.0000","14033.0000"
"2022","230500","Shuangyashan (city)","Prefecture-level city","230000","Heilongjiang (province)","201473.0000","82973.0000","118500.0000"
"2022","230600","Daqing (city)","Prefecture-level city","230000","Heilongjiang (province)","14128242.0000","13458328.0000","669915.0000"
"2022","230700","Yichun (city)","Prefecture-level city","230000","Heilongjiang (province)","111775.0000","55262.0000","56512.0000"
"2022","230800","Jiamusi (city)","Prefecture-level city","230000","Heilongjiang (province)","1422378.0000","1118331.0000","304047.0000"
"2022","230900","Qitaihe (city)","Prefecture-level city","230000","Heilongjiang (province)","22926.0000","1971.0000","20954.0000"
"2022","231000","Mudanjiang (city)","Prefecture-level city","230000","Heilongjiang (province)","2670707.0000","1463787.0000","1206920.0000"
"2022","231100","Heihe (city)","Prefecture-level city","230000","Heilongjiang (province)","1653626.0000","1404451.0000","249174.0000"
"2022","231200","Suihua (city)","Prefecture-level city","230000","Heilongjiang (province)","650766.0000","377541.0000","273225.0000"
"2022","232700","Daxinganling Region","Prefecture-level city","230000","Heilongjiang (province)","25227.0000","3462.0000","21766.0000"
"2022","320100","Nanjing (city)","Sub-provincial city","320000","Jiangsu (province)","62921000.0000","24642000.0000","38279000.0000"
"2022","320200","Wuxi (city)","Prefecture-level city","320000","Jiangsu (province)","73730718.0000","25204361.0000","48526357.0000"
"2022","320300","Xuzhou (city)","Prefecture-level city","320000","Jiangsu (province)","12911539.0000","1791954.0000","11119585.0000"
"2022","320400","Changzhou (city)","Prefecture-level city","320000","Jiangsu (province)","32284545.0000","7210872.0000","25073673.0000"
"2022","320500","Suzhou (city)","Prefecture-level city","320000","Jiangsu (province)","257211108.0000","102460662.0000","154750446.0000"
"2022","320600","Nantong (city)","Prefecture-level city","320000","Jiangsu (province)","36652517.0000","13148701.0000","23503816.0000"
"2022","320700","Lianyungang (city)","Prefecture-level city","320000","Jiangsu (province)","10756804.0000","6773082.0000","3983722.0000"
"2022","320800","Huai'an (city)","Prefecture-level city","320000","Jiangsu (province)","4283243.0000","1069402.0000","3213841.0000"
"2022","320900","Yancheng (city)","Prefecture-level city","320000","Jiangsu (province)","13880653.0000","4535410.0000","9345243.0000"
"2022","321000","Yangzhou (city)","Prefecture-level city","320000","Jiangsu (province)","11011904.0000","2303689.0000","8708215.0000"
"2022","321100","Zhenjiang (city)","Prefecture-level city","320000","Jiangsu (province)","10388234.0000","2642181.0000","7746053.0000"
"2022","321200","Taizhou (city)","Prefecture-level city","320000","Jiangsu (province)","13073341.0000","4115095.0000","8958246.0000"
"2022","321300","Suqian (city)","Prefecture-level city","320000","Jiangsu (province)","5645168.6473","570928.8559","5073880.6177"
"2022","330100","Hangzhou (city)","Sub-provincial city","330000","Zhejiang (province)","75648100.0000","24241600.0000","51406500.0000"
"2022","330200","Ningbo (city)","Sub-provincial city","330000","Zhejiang (province)","126712600.0000","44406700.0000","82305900.0000"
"2022","330300","Wenzhou (city)","Prefecture-level city","330000","Zhejiang (province)","29495500.0000","4475500.0000","25020000.0000"
"2022","330400","Jiaxing (city)","Prefecture-level city","330000","Zhejiang (province)","44000000.0000","11869200.0000","32130800.0000"
"2022","330500","Huzhou (city)","Prefecture-level city","330000","Zhejiang (province)","16295700.0000","1294400.0000","15001300.0000"
"2022","330600","Shaoxing (city)","Prefecture-level city","330000","Zhejiang (province)","36919400.0000","2829600.0000","34089800.0000"
"2022","330700","Jinhua (city)","Prefecture-level city","330000","Zhejiang (province)","68387400.0000","8821700.0000","59565700.0000"
"2022","330800","Quzhou (city)","Prefecture-level city","330000","Zhejiang (province)","6125200.0000","2105900.0000","4019300.0000"
"2022","330900","Zhoushan (city)","Prefecture-level city","330000","Zhejiang (province)","33817800.0000","22262800.0000","11555000.0000"
"2022","331000","Taizhou (city)","Prefecture-level city","330000","Zhejiang (province)","27718400.0000","2451500.0000","25266900.0000"
"2022","331100","Lishui (city)","Prefecture-level city","330000","Zhejiang (province)","3245800.0000","353200.0000","2892600.0000"
"2022","340100","Hefei (city)","Prefecture-level city","340000","Anhui (province)","5427473.0000","1975460.0000","3452013.0000"
"2022","340200","Wuhu (city)","Prefecture-level city","340000","Anhui (province)","1360779.0000","414027.0000","946752.0000"
"2022","340300","Bengbu (city)","Prefecture-level city","340000","Anhui (province)","300597.0000","118463.0000","182134.0000"
"2022","340400","Huainan (city)","Prefecture-level city","340000","Anhui (province)","119855.0000","3487.0000","116368.0000"
"2022","340500","Ma'anshan (city)","Prefecture-level city","340000","Anhui (province)","666222.0000","350856.0000","315366.0000"
"2022","340600","Huaibei (city)","Prefecture-level city","340000","Anhui (province)","143949.0000","14030.0000","129920.0000"
"2022","340700","Tongling (city)","Prefecture-level city","340000","Anhui (province)","990893.0000","878069.0000","112824.0000"
"2022","340800","Anqing (city)","Prefecture-level city","340000","Anhui (province)","390594.0000","82397.0000","308197.0000"
"2022","341000","Huangshan (city)","Prefecture-level city","340000","Anhui (province)","180058.0000","16477.0000","163581.0000"
"2022","341100","Chuzhou (city)","Prefecture-level city","340000","Anhui (province)","626431.0000","107497.0000","518934.0000"
"2022","341200","Fuyang (city)","Prefecture-level city","340000","Anhui (province)","203554.0000","28176.0000","175378.0000"
"2022","341300","Suzhou (city)","Prefecture-level city","340000","Anhui (province)","181105.0000","12290.0000","168815.0000"
"2022","341500","Lu'an (city)","Prefecture-level city","340000","Anhui (province)","152084.0000","10458.0000","141626.0000"
"2022","341600","Bozhou (city)","Prefecture-level city","340000","Anhui (province)","65420.0000","12517.0000","52903.0000"
"2022","341700","Chizhou (city)","Prefecture-level city","340000","Anhui (province)","172667.0000","123039.0000","49627.0000"
"2022","341800","Xuancheng (city)","Prefecture-level city","340000","Anhui (province)","333831.0000","27063.0000","306767.0000"
"2022","350100","Fuzhou (city)","Prefecture-level city","350000","Fujian (province)","36534450.4274","10901896.9112","25632553.5162"
"2022","350100","Fuzhou (city)","Prefecture-level city","350000","Fujian (province)","5460325.4062","1631459.6081","3828865.7981"
"2022","350200","Xiamen (city)","Sub-provincial city","350000","Fujian (province)","92214604.0947","45665023.6211","46549580.4736"
"2022","350200","Xiamen (city)","Sub-provincial city","350000","Fujian (province)","13844769.7693","6854462.8062","6990306.9631"
"2022","350300","Putian (city)","Prefecture-level city","350000","Fujian (province)","6759705.4908","2973910.7467","3785794.7441"
"2022","350300","Putian (city)","Prefecture-level city","350000","Fujian (province)","1012907.1064","444286.8889","568620.2175"
"2022","350400","Sanming (city)","Prefecture-level city","350000","Fujian (province)","1451385.1287","75202.0666","1376183.0621"
"2022","350400","Sanming (city)","Prefecture-level city","350000","Fujian (province)","218773.2377","11287.2180","207486.0197"
"2022","350500","Quanzhou (city)","Prefecture-level city","350000","Fujian (province)","27103943.0022","7176305.4726","19927637.5296"
"2022","350500","Quanzhou (city)","Prefecture-level city","350000","Fujian (province)","4071031.0440","1080593.7219","2990437.3221"
"2022","350600","Zhangzhou (city)","Prefecture-level city","350000","Fujian (province)","11974171.2628","3854772.2354","8119399.0274"
"2022","350600","Zhangzhou (city)","Prefecture-level city","350000","Fujian (province)","1799364.9956","581164.5360","1218200.4596"
"2022","350700","Nanping (city)","Prefecture-level city","350000","Fujian (province)","1570590.6897","59082.6502","1511508.0395"
"2022","350700","Nanping (city)","Prefecture-level city","350000","Fujian (province)","238151.4215","8988.6899","229162.7316"
"2022","350800","Longyan (city)","Prefecture-level city","350000","Fujian (province)","5534917.5812","2216641.8768","3318275.7044"
"2022","350800","Longyan (city)","Prefecture-level city","350000","Fujian (province)","837937.6298","335993.6091","501944.0207"
"2022","350900","Ningde (city)","Prefecture-level city","350000","Fujian (province)","12913226.5478","2965844.9687","9947381.5791"
"2022","350900","Ningde (city)","Prefecture-level city","350000","Fujian (province)","1932525.0027","448223.4522","1484301.5505"
"2022","360100","Nanchang (city)","Prefecture-level city","360000","Jiangxi (province)","12917504.0000","3867574.0000","9049930.0000"
"2022","360100","Nanchang (city)","Prefecture-level city","360000","Jiangxi (province)","1939567.0000","580185.0000","1359382.0000"
"2022","360200","Jingdezhen (city)","Prefecture-level city","360000","Jiangxi (province)","2407643.0000","715043.0000","1692600.0000"
"2022","360200","Jingdezhen (city)","Prefecture-level city","360000","Jiangxi (province)","352752.0000","102113.0000","250640.0000"
"2022","360300","Pingxiang (city)","Prefecture-level city","360000","Jiangxi (province)","2174578.0000","46554.0000","2128024.0000"
"2022","360300","Pingxiang (city)","Prefecture-level city","360000","Jiangxi (province)","334359.0000","6837.0000","327523.0000"
"2022","360400","Jiujiang (city)","Prefecture-level city","360000","Jiangxi (province)","8688677.0000","1729784.0000","6958893.0000"
"2022","360400","Jiujiang (city)","Prefecture-level city","360000","Jiangxi (province)","1303651.0000","258206.0000","1045445.0000"
"2022","360500","Xinyu (city)","Prefecture-level city","360000","Jiangxi (province)","4696909.0000","2548885.0000","2148024.0000"
"2022","360500","Xinyu (city)","Prefecture-level city","360000","Jiangxi (province)","699177.0000","380292.0000","318885.0000"
"2022","360600","Yingtan (city)","Prefecture-level city","360000","Jiangxi (province)","4242802.0000","3074343.0000","1168459.0000"
"2022","360600","Yingtan (city)","Prefecture-level city","360000","Jiangxi (province)","639193.0000","464107.0000","175086.0000"
"2022","360700","Ganzhou (city)","Prefecture-level city","360000","Jiangxi (province)","9121677.0000","1840419.0000","7281258.0000"
"2022","360700","Ganzhou (city)","Prefecture-level city","360000","Jiangxi (province)","1363067.0000","277049.0000","1086018.0000"
"2022","360800","Ji'an (city)","Prefecture-level city","360000","Jiangxi (province)","6815177.0000","1092836.0000","5722340.0000"
"2022","360800","Ji'an (city)","Prefecture-level city","360000","Jiangxi (province)","1021691.0000","163048.0000","858643.0000"
"2022","360900","Yichun (city)","Prefecture-level city","360000","Jiangxi (province)","4776452.0000","294252.0000","4482200.0000"
"2022","360900","Yichun (city)","Prefecture-level city","360000","Jiangxi (province)","716830.0000","43726.0000","673104.0000"
"2022","361000","Fuzhou (city)","Prefecture-level city","360000","Jiangxi (province)","2702400.0000","168360.0000","2534041.0000"
"2022","361000","Fuzhou (city)","Prefecture-level city","360000","Jiangxi (province)","410572.0000","25301.0000","385271.0000"
"2022","361100","Shangrao (city)","Prefecture-level city","360000","Jiangxi (province)","4890988.0000","549377.0000","4341611.0000"
"2022","361100","Shangrao (city)","Prefecture-level city","360000","Jiangxi (province)","735044.0000","81404.0000","653641.0000"
"2022","370100","Jinan (city)","Sub-provincial city","370000","Shandong (province)","21817162.9146","7662887.8323","14154275.0823"
"2022","370100","Jinan (city)","Sub-provincial city","370000","Shandong (province)","3270582.8212","1157631.8232","2112950.9980"
"2022","370200","Qingdao (city)","Sub-provincial city","370000","Shandong (province)","84703198.9874","37595292.6826","47107906.3048"
"2022","370200","Qingdao (city)","Sub-provincial city","370000","Shandong (province)","12702326.1668","5630108.6531","7072217.5137"
"2022","370300","Zibo (city)","Prefecture-level city","370000","Shandong (province)","12364118.6263","5049697.2357","7314421.3906"
